horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
47.31182795698925,4.301075268817204,19.354838709677416,29.032258064516128
36.36363636363637,9.090909090909092,27.272727272727273,27.272727272727273
52.77777777777778,4.166666666666666,18.055555555555554,25.0
49.35064935064935,5.194805194805195,18.18181818181818,27.272727272727273
65.0,5.0,10.0,20.0
57.62711864406779,5.084745762711864,11.864406779661017,25.423728813559322
75.38461538461539,3.076923076923077,6.153846153846154,15.384615384615385
75.3623188405797,2.898550724637681,5.797101449275362,15.942028985507246
50.505050505050505,3.0303030303030303,22.222222222222225,24.242424242424242
48.648648648648646,4.054054054054054,22.972972972972972,24.324324324324323
55.0,3.3333333333333335,16.666666666666668,25.0
55.35714285714286,5.357142857142858,7.142857142857143,32.142857142857146
74.6031746031746,3.1746031746031744,14.285714285714285,7.936507936507936
51.47058823529412,2.9411764705882355,20.58823529411765,25.0
55.42168674698796,2.4096385542168677,25.30120481927711,16.867469879518072
52.083333333333336,8.333333333333334,22.916666666666668,16.666666666666668
76.92307692307693,5.128205128205129,7.692307692307693,10.256410256410257
58.51063829787234,3.1914893617021276,18.085106382978722,20.21276595744681
50.00000000000001,9.090909090909092,20.454545454545457,20.454545454545457
49.48453608247422,4.123711340206185,20.618556701030926,25.773195876288657
45.16129032258064,3.225806451612903,24.193548387096772,27.419354838709676
68.42105263157896,5.2631578947368425,10.526315789473685,15.789473684210527
45.762711864406775,3.389830508474576,22.033898305084744,28.813559322033896
50.87719298245614,3.508771929824561,19.298245614035086,26.31578947368421
57.69230769230769,5.769230769230769,5.769230769230769,30.76923076923077
49.33333333333333,4.0,20.0,26.666666666666664
73.33333333333334,3.3333333333333335,15.0,8.333333333333334
54.23728813559322,3.389830508474576,18.64406779661017,23.728813559322035
46.03174603174603,3.1746031746031744,23.809523809523807,26.984126984126984
69.11764705882354,2.9411764705882355,19.11764705882353,8.823529411764707
70.76923076923077,3.076923076923077,9.230769230769232,16.923076923076923
53.125,3.125,21.875,21.875
42.857142857142854,9.523809523809524,28.57142857142857,19.047619047619047
41.30434782608695,4.3478260869565215,32.608695652173914,21.73913043478261
44.44444444444444,7.407407407407407,22.22222222222222,25.925925925925927
51.162790697674424,3.488372093023256,15.116279069767442,30.232558139534884
63.26530612244898,6.122448979591837,8.16326530612245,22.448979591836736
56.94444444444444,2.7777777777777777,12.5,27.77777777777778
76.66666666666667,3.3333333333333335,8.333333333333334,11.666666666666668
47.82608695652174,2.898550724637681,21.73913043478261,27.536231884057973
80.88235294117648,2.9411764705882355,7.352941176470589,8.823529411764707
53.333333333333336,3.3333333333333335,15.0,28.333333333333336
51.47058823529412,4.411764705882353,16.176470588235297,27.94117647058824
50.0,4.6875,20.3125,25.0
63.15789473684211,2.6315789473684212,7.894736842105264,26.315789473684212
49.090909090909086,3.6363636363636362,20.0,27.272727272727273
68.91891891891892,2.7027027027027026,16.216216216216218,12.162162162162161
40.36697247706422,1.834862385321101,28.440366972477065,29.357798165137616
45.070422535211264,2.816901408450704,19.718309859154928,32.394366197183096
54.716981132075475,5.660377358490566,9.433962264150944,30.18867924528302
56.84210526315789,2.1052631578947367,20.0,21.052631578947366
50.769230769230774,3.076923076923077,21.53846153846154,24.615384615384617
49.23076923076923,4.615384615384616,21.53846153846154,24.615384615384617
55.55555555555556,5.555555555555555,13.88888888888889,25.0
45.34883720930233,3.488372093023256,18.6046511627907,32.55813953488372
53.73134328358209,4.477611940298508,19.402985074626866,22.388059701492537
53.125,4.6875,18.75,23.4375
54.54545454545455,7.2727272727272725,23.636363636363637,14.545454545454545
55.769230769230774,7.6923076923076925,21.153846153846153,15.384615384615385
56.97674418604652,2.3255813953488373,27.906976744186046,12.790697674418606
47.45762711864407,3.389830508474576,25.423728813559322,23.728813559322035
50.0,5.172413793103448,20.689655172413794,24.137931034482758
49.27536231884058,2.898550724637681,23.18840579710145,24.63768115942029
46.835443037974684,5.063291139240507,24.050632911392405,24.050632911392405
56.470588235294116,3.5294117647058822,14.117647058823529,25.88235294117647
40.0,8.0,32.0,20.0
38.23529411764706,4.901960784313725,31.372549019607842,25.49019607843137
36.36363636363637,9.090909090909092,27.272727272727273,27.272727272727273
78.87323943661971,2.816901408450704,9.859154929577464,8.450704225352112
53.2258064516129,4.838709677419354,16.129032258064516,25.806451612903224
75.0,3.125,7.8125,14.0625
60.78431372549019,5.88235294117647,9.80392156862745,23.52941176470588
54.32098765432099,2.4691358024691357,14.814814814814813,28.39506172839506
74.6268656716418,4.477611940298508,5.970149253731344,14.925373134328359
54.23728813559322,5.084745762711864,22.033898305084744,18.64406779661017
61.445783132530124,2.4096385542168677,12.048192771084338,24.096385542168676
49.122807017543856,3.508771929824561,21.052631578947366,26.31578947368421
76.11940298507463,4.477611940298508,5.970149253731344,13.432835820895523
52.459016393442624,3.278688524590164,19.672131147540984,24.59016393442623
57.84313725490196,1.9607843137254901,20.588235294117645,19.6078431372549
56.578947368421055,2.6315789473684212,18.42105263157895,22.368421052631582
40.0,10.0,25.0,25.0
61.194029850746276,4.477611940298508,10.447761194029852,23.880597014925375
69.56521739130434,4.3478260869565215,11.594202898550725,14.492753623188406
47.540983606557376,3.278688524590164,21.311475409836067,27.868852459016395
56.60377358490566,3.7735849056603774,9.433962264150944,30.18867924528302
49.056603773584904,7.547169811320755,22.641509433962263,20.754716981132077
43.75,5.0,26.25,25.0
57.4468085106383,8.51063829787234,17.02127659574468,17.02127659574468
55.0561797752809,3.370786516853933,16.853932584269664,24.719101123595507
52.0,4.0,18.0,26.0
47.540983606557376,4.918032786885246,18.0327868852459,29.508196721311478
46.25,5.0,18.75,30.0
47.61904761904761,4.761904761904762,19.047619047619047,28.57142857142857
48.387096774193544,4.838709677419354,17.741935483870968,29.032258064516128
55.0,3.3333333333333335,16.666666666666668,25.0
49.152542372881356,6.779661016949152,22.033898305084744,22.033898305084744
73.17073170731707,4.878048780487805,9.75609756097561,12.195121951219512
56.86274509803921,3.9215686274509802,7.8431372549019605,31.372549019607842
53.7037037037037,7.407407407407407,20.37037037037037,18.51851851851852
60.24096385542169,2.4096385542168677,13.253012048192772,24.096385542168676
47.27272727272727,3.6363636363636362,21.818181818181817,27.272727272727273
64.6341463414634,2.4390243902439024,19.51219512195122,13.414634146341463
63.41463414634146,3.6585365853658534,12.195121951219512,20.73170731707317
46.15384615384615,3.8461538461538463,25.0,25.0
48.61111111111111,4.166666666666666,22.22222222222222,25.0
58.62068965517241,3.4482758620689653,15.517241379310343,22.413793103448274
60.714285714285715,7.142857142857143,16.071428571428573,16.071428571428573
48.684210526315795,5.2631578947368425,18.42105263157895,27.631578947368425
54.09836065573771,3.278688524590164,24.59016393442623,18.0327868852459
62.921348314606746,3.370786516853933,16.853932584269664,16.853932584269664
55.38461538461539,4.615384615384616,18.461538461538463,21.53846153846154
59.25925925925926,5.555555555555555,18.51851851851852,16.666666666666668
54.83870967741935,4.838709677419354,16.129032258064516,24.193548387096772
50.746268656716424,4.477611940298508,16.417910447761194,28.358208955223883
75.60975609756098,4.878048780487805,12.195121951219512,7.317073170731707
54.23728813559322,3.389830508474576,18.64406779661017,23.728813559322035
41.666666666666664,4.761904761904762,29.761904761904763,23.80952380952381
41.93548387096774,3.225806451612903,22.58064516129032,32.25806451612903
53.57142857142858,7.142857142857143,21.42857142857143,17.857142857142858
73.17073170731707,4.878048780487805,7.317073170731707,14.634146341463413
54.8780487804878,2.4390243902439024,15.853658536585366,26.829268292682926
72.58064516129032,3.225806451612903,11.29032258064516,12.903225806451612
48.333333333333336,3.3333333333333335,20.0,28.333333333333336
48.07692307692308,7.6923076923076925,21.153846153846153,23.076923076923077
49.2063492063492,4.761904761904762,19.047619047619047,26.984126984126984
50.0,3.125,18.75,28.125
52.54237288135593,6.779661016949152,10.169491525423728,30.508474576271183
63.04347826086956,6.521739130434782,10.869565217391305,19.565217391304348
48.333333333333336,3.3333333333333335,18.333333333333336,30.0
55.31914893617021,4.25531914893617,19.148936170212764,21.27659574468085
55.31914893617021,8.51063829787234,14.893617021276595,21.27659574468085
55.31914893617021,6.382978723404255,17.02127659574468,21.27659574468085
58.75,2.5,13.75,25.0
51.66666666666667,5.0,21.666666666666668,21.666666666666668
54.716981132075475,7.547169811320755,20.754716981132077,16.9811320754717
51.72413793103448,3.4482758620689653,25.86206896551724,18.96551724137931
50.72463768115942,5.797101449275362,20.28985507246377,23.18840579710145
43.56435643564356,4.9504950495049505,27.722772277227723,23.762376237623762
40.909090909090914,9.090909090909092,22.72727272727273,27.272727272727273
54.285714285714285,3.8095238095238093,29.523809523809522,12.38095238095238
70.0,5.0,15.0,10.0
39.77272727272727,3.409090909090909,25.000000000000004,31.81818181818182
52.631578947368425,2.6315789473684212,23.68421052631579,21.05263157894737
42.666666666666664,4.0,33.33333333333333,20.0
42.028985507246375,4.3478260869565215,37.68115942028985,15.942028985507246
