horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
53.57142857142857,4.761904761904762,23.80952380952381,17.857142857142858
45.45454545454546,9.090909090909092,22.72727272727273,22.72727272727273
47.22222222222222,4.166666666666666,23.61111111111111,25.0
41.66666666666667,8.333333333333334,29.166666666666668,20.833333333333336
42.10526315789473,3.1578947368421053,38.94736842105263,15.789473684210526
66.66666666666666,2.4691358024691357,6.172839506172839,24.691358024691358
41.66666666666667,8.333333333333334,29.166666666666668,20.833333333333336
48.31460674157304,2.247191011235955,40.449438202247194,8.98876404494382
49.29577464788732,2.816901408450704,25.352112676056336,22.535211267605632
45.45454545454546,9.090909090909092,22.72727272727273,22.72727272727273
37.03703703703704,2.7777777777777777,40.74074074074074,19.444444444444443
57.89473684210526,2.1052631578947367,22.105263157894736,17.894736842105264
34.61538461538461,7.6923076923076925,26.923076923076923,30.76923076923077
33.6283185840708,1.7699115044247788,39.823008849557525,24.778761061946902
45.55555555555556,3.3333333333333335,37.77777777777778,13.333333333333334
44.0,8.0,24.0,24.0
47.45762711864407,3.389830508474576,19.491525423728813,29.66101694915254
52.38095238095238,3.1746031746031744,19.047619047619047,25.396825396825395
51.42857142857143,2.857142857142857,20.0,25.714285714285715
54.95495495495496,2.7027027027027026,18.91891891891892,23.423423423423422
37.28813559322034,3.389830508474576,31.35593220338983,27.966101694915253
41.66666666666667,8.333333333333334,25.0,25.0
67.56756756756756,4.054054054054054,9.45945945945946,18.91891891891892
45.56962025316456,2.5316455696202533,25.31645569620253,26.58227848101266
76.05633802816901,2.816901408450704,9.859154929577464,11.267605633802816
45.714285714285715,4.285714285714286,22.857142857142858,27.142857142857142
38.04347826086956,3.260869565217391,23.913043478260867,34.78260869565217
72.15189873417722,2.5316455696202533,7.59493670886076,17.721518987341774
41.89189189189189,2.7027027027027026,21.62162162162162,33.78378378378378
58.82352941176471,3.5294117647058822,9.411764705882353,28.235294117647058
56.97674418604652,2.3255813953488373,10.465116279069768,30.232558139534884
42.25352112676056,2.816901408450704,25.352112676056336,29.577464788732392
45.58823529411765,5.882352941176471,26.47058823529412,22.058823529411768
47.69230769230769,3.076923076923077,20.0,29.230769230769234
45.16129032258064,3.225806451612903,24.193548387096772,27.419354838709676
58.333333333333336,6.25,20.833333333333336,14.583333333333334
65.78947368421053,5.2631578947368425,13.157894736842106,15.789473684210527
48.648648648648646,2.7027027027027026,22.972972972972972,25.675675675675674
50.0,3.3333333333333335,20.0,26.666666666666668
58.02469135802469,2.4691358024691357,12.345679012345679,27.160493827160494
52.54237288135593,6.779661016949152,22.033898305084744,18.64406779661017
47.61904761904761,3.1746031746031744,20.634920634920633,28.57142857142857
67.44186046511628,6.976744186046512,13.953488372093023,11.627906976744187
55.294117647058826,3.5294117647058822,21.176470588235293,20.0
39.285714285714285,7.142857142857143,28.571428571428573,25.0
47.95918367346939,3.0612244897959187,32.6530612244898,16.3265306122449
59.25925925925926,5.555555555555555,11.11111111111111,24.074074074074073
60.91954022988505,2.2988505747126435,14.942528735632184,21.839080459770113
44.44444444444444,2.7777777777777777,25.0,27.77777777777778
46.05263157894737,3.947368421052632,28.947368421052634,21.05263157894737
70.2127659574468,4.25531914893617,14.893617021276595,10.638297872340425
51.35135135135135,2.7027027027027026,21.62162162162162,24.324324324324323
60.0,2.3529411764705883,11.764705882352942,25.88235294117647
45.833333333333336,4.166666666666667,27.083333333333336,22.916666666666668
34.020618556701024,4.123711340206185,49.48453608247422,12.371134020618555
49.152542372881356,3.389830508474576,23.728813559322035,23.728813559322035
51.72413793103448,3.4482758620689653,25.86206896551724,18.96551724137931
53.44827586206896,6.896551724137931,15.517241379310343,24.137931034482758
43.47826086956522,4.3478260869565215,26.08695652173913,26.08695652173913
55.91397849462365,3.225806451612903,15.053763440860214,25.806451612903224
52.72727272727273,3.6363636363636362,21.818181818181817,21.818181818181817
56.25000000000001,4.166666666666667,6.25,33.333333333333336
60.0,2.5,11.25,26.25
58.69565217391304,4.3478260869565215,8.695652173913043,28.26086956521739
72.0,2.6666666666666665,8.0,17.333333333333332
48.484848484848484,3.0303030303030303,21.21212121212121,27.272727272727273
46.728971962616825,3.7383177570093458,33.64485981308411,15.88785046728972
40.0,8.0,28.0,24.0
71.69811320754717,3.7735849056603774,11.320754716981131,13.20754716981132
52.459016393442624,6.557377049180328,22.950819672131146,18.0327868852459
54.23728813559322,3.389830508474576,18.64406779661017,23.728813559322035
49.35064935064935,2.5974025974025974,24.675324675324674,23.376623376623378
54.09836065573771,4.918032786885246,8.196721311475411,32.786885245901644
52.459016393442624,3.278688524590164,19.672131147540984,24.59016393442623
47.69230769230769,4.615384615384616,23.076923076923077,24.615384615384617
77.61194029850746,2.985074626865672,11.940298507462687,7.462686567164179
50.0,6.25,20.3125,23.4375
68.88888888888889,4.444444444444445,11.11111111111111,15.555555555555557
52.252252252252255,3.6036036036036037,19.81981981981982,24.324324324324326
52.77777777777778,2.7777777777777777,20.833333333333332,23.61111111111111
68.08510638297872,4.25531914893617,10.638297872340425,17.02127659574468
57.77777777777778,4.444444444444445,11.11111111111111,26.666666666666668
50.0,6.666666666666667,23.333333333333336,20.0
48.648648648648646,5.405405405405405,27.027027027027025,18.91891891891892
51.61290322580645,3.225806451612903,22.58064516129032,22.58064516129032
65.21739130434783,6.521739130434782,6.521739130434782,21.73913043478261
58.49056603773585,7.547169811320755,9.433962264150944,24.528301886792452
46.57534246575342,2.73972602739726,20.54794520547945,30.136986301369863
69.04761904761905,4.761904761904762,9.523809523809524,16.666666666666668
54.02298850574712,2.2988505747126435,14.942528735632184,28.735632183908045
39.285714285714285,7.142857142857143,25.0,28.571428571428573
50.0,2.2222222222222223,27.77777777777778,20.0
43.47826086956522,8.695652173913043,26.08695652173913,21.73913043478261
47.22222222222222,4.166666666666666,23.61111111111111,25.0
44.18604651162791,3.488372093023256,41.86046511627907,10.465116279069768
41.37931034482759,6.896551724137931,24.137931034482758,27.586206896551722
51.25,3.75,28.75,16.25
39.285714285714285,7.142857142857143,28.571428571428573,25.0
41.30434782608695,3.260869565217391,39.130434782608695,16.304347826086957
68.65671641791045,4.477611940298508,10.447761194029852,16.417910447761194
42.028985507246375,2.898550724637681,23.18840579710145,31.884057971014492
60.41666666666667,6.25,12.5,20.833333333333336
43.75,3.125,37.5,15.625000000000002
38.46153846153846,7.6923076923076925,30.76923076923077,23.076923076923077
44.95412844036697,3.669724770642202,29.357798165137616,22.018348623853214
54.83870967741935,2.150537634408602,16.129032258064516,26.881720430107524
