horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
46.666666666666664,4.0,21.333333333333332,28.0
76.81159420289855,2.898550724637681,8.695652173913043,11.594202898550725
81.25,3.125,6.25,9.375
59.78260869565217,2.1739130434782608,13.043478260869565,25.0
78.57142857142857,2.857142857142857,10.0,8.571428571428571
50.746268656716424,5.970149253731344,22.388059701492537,20.895522388059703
45.26315789473684,4.2105263157894735,24.210526315789473,26.31578947368421
48.684210526315795,3.947368421052632,22.368421052631582,25.0
54.09836065573771,3.278688524590164,21.311475409836067,21.311475409836067
53.2258064516129,3.225806451612903,20.96774193548387,22.58064516129032
60.34482758620689,5.172413793103448,10.344827586206897,24.137931034482758
55.38461538461539,6.153846153846154,21.53846153846154,16.923076923076923
42.15686274509804,2.941176470588235,18.627450980392155,36.27450980392157
44.927536231884055,4.3478260869565215,21.73913043478261,28.985507246376812
52.38095238095238,6.349206349206349,12.698412698412698,28.57142857142857
55.6701030927835,3.092783505154639,25.773195876288657,15.463917525773194
52.63157894736842,5.263157894736842,7.017543859649122,35.08771929824561
74.6268656716418,2.985074626865672,8.955223880597016,13.432835820895523
52.22222222222222,2.2222222222222223,26.666666666666668,18.88888888888889
42.85714285714286,7.142857142857143,28.571428571428573,21.42857142857143
48.23529411764706,3.5294117647058822,21.176470588235293,27.058823529411764
34.48275862068965,6.896551724137931,31.034482758620687,27.586206896551722
63.44086021505376,2.150537634408602,8.602150537634408,25.806451612903224
47.88732394366197,4.225352112676056,18.309859154929576,29.577464788732392
76.71232876712328,2.73972602739726,8.21917808219178,12.32876712328767
52.94117647058824,4.411764705882353,19.11764705882353,23.529411764705884
67.39130434782608,4.3478260869565215,8.695652173913043,19.565217391304348
49.2063492063492,3.1746031746031744,23.809523809523807,23.809523809523807
44.871794871794876,2.5641025641025643,21.794871794871796,30.769230769230774
67.41573033707866,2.247191011235955,8.98876404494382,21.348314606741575
39.285714285714285,7.142857142857143,25.0,28.571428571428573
54.54545454545455,2.0202020202020203,28.282828282828284,15.151515151515152
52.54237288135593,5.084745762711864,10.169491525423728,32.20338983050847
71.21212121212122,3.0303030303030303,12.121212121212121,13.636363636363637
74.6268656716418,2.985074626865672,8.955223880597016,13.432835820895523
44.565217391304344,5.434782608695652,28.26086956521739,21.73913043478261
37.93103448275862,6.896551724137931,31.034482758620687,24.137931034482758
47.43589743589744,3.8461538461538467,23.07692307692308,25.641025641025642
42.85714285714286,7.142857142857143,25.0,25.0
68.9655172413793,2.2988505747126435,6.896551724137931,21.839080459770113
44.44444444444444,2.7777777777777777,22.22222222222222,30.555555555555554
58.58585858585859,2.0202020202020203,24.242424242424242,15.151515151515152
50.72463768115942,5.797101449275362,26.08695652173913,17.391304347826086
49.23076923076923,3.076923076923077,27.692307692307693,20.0
48.387096774193544,3.225806451612903,24.193548387096772,24.193548387096772
53.96825396825397,6.349206349206349,7.936507936507936,31.746031746031743
62.36559139784946,2.150537634408602,10.75268817204301,24.731182795698924
40.0,6.666666666666667,26.666666666666668,26.666666666666668
