target_names,direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,target
e,13.910761154855642,15.748031496062993,18.11023622047244,15.748031496062993,13.385826771653543,6.299212598425196,9.448818897637794,7.349081364829396,14

n,17.424242424242426,17.424242424242426,18.18181818181818,16.28787878787879,14.772727272727273,3.0303030303030303,6.4393939393939394,6.4393939393939394,22

v,15.107913669064747,15.107913669064747,17.26618705035971,16.906474820143885,13.66906474820144,4.316546762589928,8.273381294964029,9.35251798561151,28

i,14.832535885167465,15.789473684210526,18.181818181818183,16.267942583732058,14.832535885167465,5.741626794258373,8.61244019138756,5.741626794258373,18

i,14.832535885167465,15.789473684210526,18.181818181818183,16.267942583732058,14.832535885167465,5.741626794258373,8.61244019138756,5.741626794258373,18

i,14.832535885167465,15.789473684210526,18.181818181818183,16.267942583732058,14.832535885167465,5.741626794258373,8.61244019138756,5.741626794258373,18

r,12.359550561797754,15.168539325842698,17.69662921348315,15.449438202247192,13.483146067415731,8.707865168539326,10.393258426966293,6.741573033707866,24


n,16.80327868852459,18.0327868852459,17.62295081967213,15.98360655737705,14.344262295081968,4.0983606557377055,6.557377049180328,6.557377049180328,22

m,18.181818181818183,18.181818181818183,18.68686868686869,16.161616161616163,14.646464646464647,2.0202020202020203,6.0606060606060606,6.0606060606060606,21

n,17.59656652360515,17.167381974248926,18.025751072961373,16.30901287553648,14.592274678111588,3.0042918454935625,6.437768240343348,6.866952789699571,22

t,15.756302521008404,16.80672268907563,18.277310924369747,15.336134453781513,13.445378151260504,4.411764705882353,8.403361344537815,7.563025210084033,26

l,17.71217712177122,18.45018450184502,18.819188191881917,18.081180811808117,17.71217712177122,2.952029520295203,3.6900369003690034,2.5830258302583027,20

f,13.173652694610778,15.369261477045908,18.163672654690618,16.56686626746507,15.169660678642714,7.7844311377245505,8.782435129740518,4.990019960079841,15

r,13.793103448275863,15.517241379310345,17.24137931034483,16.20689655172414,13.793103448275863,6.8965517241379315,8.965517241379311,7.586206896551724,24

i,15.59633027522936,16.51376146788991,18.34862385321101,16.972477064220186,15.59633027522936,4.587155963302752,7.339449541284404,5.045871559633028,18

e,14.655172413793103,16.666666666666664,17.816091954022987,14.655172413793103,12.643678160919539,6.0344827586206895,9.482758620689655,8.045977011494251,14

n,16.431924882629108,15.96244131455399,18.779342723004696,17.370892018779344,16.431924882629108,3.755868544600939,6.572769953051643,4.694835680751174,22

d,14.25531914893617,16.382978723404257,18.085106382978722,16.170212765957448,14.893617021276595,6.808510638297872,8.085106382978724,5.319148936170213,13


y,15.4,16.6,17.400000000000002,16.8,13.600000000000001,4.4,7.4,8.4,30

3,13.035714285714286,15.357142857142858,17.5,15.178571428571429,13.035714285714286,7.857142857142858,10.357142857142858,7.678571428571429,3

dot,13.131313131313131,16.161616161616163,17.171717171717173,15.151515151515152,13.131313131313131,8.080808080808081,10.101010101010102,7.070707070707071,40

B,12.6953125,14.6484375,18.5546875,16.2109375,15.4296875,8.3984375,9.765625,4.296875,32

e,14.171122994652407,16.0427807486631,17.379679144385026,15.775401069518717,12.834224598930483,6.149732620320856,9.090909090909092,8.556149732620321,14

c,16.528925619834713,17.768595041322314,18.181818181818183,14.87603305785124,12.396694214876034,3.3057851239669422,8.264462809917356,8.677685950413224,12

s,14.009661835748792,15.942028985507246,18.115942028985508,14.009661835748792,12.077294685990339,6.521739130434782,10.869565217391305,8.454106280193237,25

e,14.457831325301207,16.867469879518072,18.072289156626507,15.361445783132531,13.554216867469881,6.325301204819278,8.734939759036145,6.626506024096386,14

i,15.107913669064747,16.18705035971223,17.62589928057554,16.18705035971223,14.388489208633093,5.39568345323741,8.273381294964029,6.83453237410072,18

t,15.99099099099099,17.117117117117118,18.01801801801802,16.89189189189189,14.18918918918919,3.828828828828829,6.756756756756757,7.207207207207207,26

r,13.27683615819209,15.536723163841808,17.51412429378531,15.819209039548022,13.27683615819209,7.344632768361582,9.6045197740113,7.627118644067797,24

a,13.592233009708737,16.181229773462782,17.79935275080906,16.181229773462782,13.915857605177992,7.119741100323624,8.737864077669903,6.472491909385113,10


n,16.867469879518072,17.269076305220885,18.473895582329316,16.06425702811245,14.056224899598394,3.21285140562249,7.228915662650603,6.827309236947791,22

e,14.814814814814815,17.094017094017094,17.94871794871795,15.384615384615385,13.105413105413106,5.698005698005698,8.547008547008547,7.407407407407407,14

d,13.988657844990549,16.257088846880908,18.147448015122873,16.068052930056712,14.366729678638942,6.805293005671078,8.506616257088847,5.8601134215500945,13

s,12.574850299401197,14.570858283433134,17.964071856287426,14.171656686626747,12.375249500998004,8.183632734530939,11.976047904191617,8.183632734530939,25

O,14.067278287461773,16.20795107033639,18.04281345565749,15.902140672782874,13.761467889908255,6.422018348623853,8.868501529051986,6.727828746177369,0

h,17.901234567901234,18.209876543209877,19.1358024691358,16.666666666666664,16.049382716049383,2.7777777777777777,5.246913580246913,4.012345679012346,17

a,14.333333333333332,16.0,17.666666666666664,16.666666666666664,14.666666666666666,6.333333333333333,8.0,6.333333333333333,10

r,13.953488372093023,15.614617940199336,18.272425249169437,15.614617940199336,14.285714285714286,6.644518272425249,9.30232558139535,6.312292358803987,24

d,15.169660678642714,16.56686626746507,18.36327345309381,15.568862275449101,14.171656686626747,5.389221556886228,8.383233532934131,6.387225548902196,13

4,14.609053497942387,17.695473251028808,17.901234567901234,13.991769547325104,13.168724279835391,7.20164609053498,9.053497942386832,6.378600823045268,4

dot,12.745098039215685,15.686274509803921,17.64705882352941,14.705882352941176,13.72549019607843,8.823529411764705,10.784313725490195,5.88235294117647,40

N,16.16766467065868,17.664670658682635,17.964071856287422,15.86826347305389,14.670658682634729,4.790419161676646,6.886227544910179,5.988023952095808,36

u,16.99604743083004,17.391304347826086,18.18181818181818,14.624505928853754,12.25296442687747,2.766798418972332,8.300395256916996,9.486166007905139,27

r,13.666666666666666,16.0,17.666666666666664,16.0,13.666666666666666,7.0,9.0,7.0,24

s,13.856812933025404,15.704387990762124,17.782909930715935,14.549653579676674,12.240184757505773,6.466512702078521,10.623556581986143,8.775981524249422,25

e,13.881748071979434,16.195372750642672,17.737789203084834,15.681233933161954,12.853470437017995,6.426735218508997,9.254498714652955,7.969151670951156,14

r,15.053763440860214,16.487455197132615,17.921146953405017,15.412186379928315,12.903225806451612,5.017921146953405,8.960573476702509,8.243727598566307,24

y,15.730337078651685,16.629213483146067,17.97752808988764,16.629213483146067,13.258426966292134,3.595505617977528,7.640449438202247,8.539325842696629,30

R,13.968957871396896,15.74279379157428,18.181818181818183,16.186252771618626,15.077605321507761,7.095343680709535,8.647450110864746,5.099778270509978,37

m,16.551724137931036,16.551724137931036,17.24137931034483,15.172413793103448,13.10344827586207,4.482758620689656,8.275862068965518,8.620689655172415,21

5,11.27946127946128,13.131313131313131,18.855218855218858,15.656565656565657,15.151515151515152,9.764309764309765,11.784511784511785,4.377104377104377,5

dot,13.492063492063492,15.873015873015872,16.666666666666664,14.285714285714285,13.492063492063492,8.73015873015873,10.317460317460316,7.142857142857142,40

R,14.536340852130325,15.789473684210526,18.796992481203006,17.042606516290725,15.789473684210526,5.764411027568922,7.769423558897243,4.511278195488721,37

O,14.186851211072664,16.608996539792386,17.301038062283737,15.570934256055363,13.494809688581313,6.920415224913494,8.650519031141869,7.266435986159169,0

O,13.607594936708862,15.822784810126583,17.721518987341774,14.873417721518988,12.974683544303799,7.278481012658228,10.126582278481013,7.59493670886076,0

f,13.062098501070665,15.63169164882227,17.987152034261243,17.34475374732334,16.05995717344754,8.137044967880087,7.7087794432548185,4.068522483940043,15

h,18.0,18.857142857142858,18.857142857142858,17.428571428571427,16.285714285714285,2.2857142857142856,4.285714285714286,4.0,17

a,14.835164835164836,16.483516483516485,17.30769230769231,15.384615384615387,12.637362637362639,5.76923076923077,8.791208791208792,8.791208791208792,10

v,17.131474103585656,17.529880478087648,17.92828685258964,17.529880478087648,13.545816733067728,1.593625498007968,5.9760956175298805,8.764940239043824,28

e,14.325842696629215,16.57303370786517,17.97752808988764,15.168539325842698,12.921348314606742,6.179775280898877,9.269662921348315,7.584269662921349,14

a,13.105413105413106,15.384615384615385,17.94871794871795,15.954415954415955,13.675213675213676,7.407407407407407,9.686609686609687,6.837606837606838,10

t,15.918367346938776,17.142857142857142,18.367346938775512,15.918367346938776,13.46938775510204,3.8775510204081636,7.755102040816327,7.551020408163265,26

r,14.0,15.333333333333332,17.666666666666664,16.333333333333332,14.0,6.0,9.0,7.666666666666666,24

e,13.766233766233764,16.363636363636363,17.92207792207792,15.324675324675324,13.246753246753245,7.012987012987012,9.35064935064935,7.012987012987012,14

e,14.02116402116402,16.402116402116402,17.989417989417987,15.079365079365079,12.962962962962962,6.613756613756613,9.523809523809524,7.4074074074074066,14

O,13.772455089820358,15.86826347305389,17.964071856287422,14.97005988023952,12.574850299401197,6.586826347305388,10.179640718562874,8.08383233532934,0

n,17.62295081967213,18.442622950819672,18.0327868852459,16.393442622950822,14.754098360655739,2.8688524590163933,5.737704918032787,6.147540983606557,22

t,16.176470588235293,17.15686274509804,18.627450980392155,16.666666666666664,14.705882352941176,3.676470588235294,6.862745098039215,6.127450980392156,26

O,13.907284768211921,15.894039735099339,17.880794701986755,15.894039735099339,13.245033112582782,6.291390728476822,9.271523178807948,7.6158940397351,0

O,13.623978201634879,15.53133514986376,17.438692098092645,16.348773841961854,13.623978201634879,6.811989100817439,8.991825613079019,7.629427792915532,0

f,13.636363636363637,15.8008658008658,18.614718614718615,17.532467532467532,16.666666666666668,7.359307359307359,7.359307359307359,3.0303030303030303,15

i,14.695340501792115,16.487455197132615,17.921146953405017,16.129032258064516,15.412186379928315,6.451612903225806,7.885304659498208,5.017921146953405,18

t,16.166281755196305,17.321016166281755,18.706697459584294,16.628175519630485,15.011547344110854,3.926096997690531,6.697459584295612,5.542725173210162,26

6,13.34841628959276,16.063348416289593,18.099547511312217,15.83710407239819,14.253393665158372,7.6923076923076925,9.049773755656108,5.656108597285068,6

dot,12.612612612612613,16.216216216216218,17.117117117117118,16.216216216216218,14.414414414414415,9.00900900900901,9.00900900900901,5.405405405405405,40

b,17.45635910224439,18.204488778054863,18.453865336658353,16.957605985037407,15.46134663341646,2.743142144638404,5.236907730673317,5.486284289276808,11

7,10.964912280701753,12.93859649122807,18.640350877192983,16.885964912280702,16.228070175438596,10.087719298245613,10.74561403508772,3.508771929824561,7

dot,14.953271028037383,16.822429906542055,17.757009345794394,14.953271028037383,13.08411214953271,5.607476635514018,9.345794392523365,7.4766355140186915,40

1,13.73873873873874,16.89189189189189,17.56756756756757,14.63963963963964,13.513513513513514,8.333333333333334,9.234234234234235,6.081081081081082,1

dot,13.761467889908257,14.678899082568808,17.431192660550458,13.761467889908257,13.761467889908257,8.256880733944955,11.009174311926607,7.339449541284404,40

B,13.663366336633665,15.247524752475249,18.613861386138616,15.04950495049505,13.861386138613861,6.930693069306931,10.297029702970297,6.336633663366337,32

u,17.054263565891475,17.44186046511628,18.217054263565892,13.953488372093023,11.627906976744187,2.713178294573644,8.914728682170542,10.077519379844961,27

i,14.925373134328359,15.671641791044777,17.537313432835823,16.044776119402986,15.298507462686569,6.343283582089553,8.208955223880597,5.970149253731344,18

l,17.10914454277286,17.699115044247787,18.87905604719764,17.99410029498525,16.519174041297934,2.949852507374631,4.71976401179941,4.129793510324483,20

d,14.814814814814815,16.99346405228758,18.51851851851852,16.122004357298476,15.032679738562093,6.1002178649237475,7.625272331154685,4.793028322440088,13

e,13.972602739726026,16.43835616438356,17.80821917808219,15.068493150684931,12.602739726027396,6.575342465753424,9.58904109589041,7.945205479452055,14

r,13.802816901408452,16.619718309859156,17.464788732394368,15.492957746478874,12.95774647887324,7.042253521126761,9.014084507042254,7.605633802816902,24

s,14.200000000000001,15.600000000000001,18.0,13.8,11.8,6.2,11.200000000000001,9.200000000000001,25

2,12.083333333333334,16.041666666666668,17.916666666666668,14.166666666666668,13.958333333333334,10.625,10.625,4.583333333333334,2

dot,13.761467889908257,16.51376146788991,17.431192660550458,14.678899082568808,12.844036697247708,7.339449541284404,10.091743119266056,7.339449541284404,40

s,14.179104477611942,16.6044776119403,18.097014925373134,13.432835820895523,11.753731343283583,6.7164179104477615,10.82089552238806,8.395522388059701,25

c,13.354037267080745,15.217391304347824,18.012422360248447,15.527950310559005,13.043478260869565,6.832298136645962,10.248447204968944,7.763975155279502,12

h,18.055555555555554,18.75,19.09722222222222,18.055555555555554,17.708333333333332,2.4305555555555554,3.4722222222222223,2.4305555555555554,17

O,14.035087719298245,15.789473684210526,17.894736842105264,16.842105263157894,14.035087719298245,5.964912280701754,8.421052631578947,7.017543859649122,0

O,13.333333333333332,15.789473684210526,17.894736842105264,16.842105263157894,14.736842105263158,7.368421052631579,8.421052631578947,5.614035087719298,0

l,17.325227963525837,18.541033434650455,19.148936170212764,18.2370820668693,17.62917933130699,3.03951367781155,3.6474164133738602,2.43161094224924,20
