direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,left_zone,right_zone,upper_zone,down_zone,horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
14.077669902912621,16.74757281553398,17.96116504854369,14.077669902912621,13.106796116504855,7.524271844660194,9.951456310679612,6.553398058252427,20.08426966292135,29.915730337078653,22.893258426966295,27.10674157303371,44.18604651162791,4.651162790697675,22.093023255813954,29.069767441860467
14.0,16.0,18.0,15.0,14.0,7.0,10.0,6.0,26.47058823529412,23.529411764705884,24.264705882352942,25.73529411764706,41.66666666666667,8.333333333333334,25.0,25.0
14.950166112956811,17.27574750830565,17.940199335548172,15.614617940199336,13.953488372093023,5.980066445182724,7.9734219269103,6.312292358803987,24.94033412887828,25.059665871121716,21.837708830548923,28.162291169451073,52.38095238095238,4.761904761904762,19.047619047619047,23.809523809523807
13.157894736842104,14.912280701754385,15.789473684210526,14.035087719298245,14.035087719298245,9.649122807017543,10.526315789473683,7.894736842105263,27.358490566037737,22.641509433962263,23.58490566037736,26.41509433962264,47.61904761904762,9.523809523809524,23.80952380952381,19.047619047619047
12.555066079295154,12.555066079295154,18.281938325991188,16.299559471365637,15.198237885462554,7.929515418502202,11.013215859030836,6.167400881057269,28.87323943661972,21.126760563380284,34.225352112676056,15.774647887323944,42.391304347826086,4.3478260869565215,33.69565217391304,19.565217391304348
17.7710843373494,18.373493975903617,18.975903614457835,16.265060240963855,15.060240963855422,2.108433734939759,5.72289156626506,5.72289156626506,33.07240704500978,16.927592954990214,16.046966731898237,33.95303326810176,66.66666666666667,2.898550724637681,8.695652173913043,21.73913043478261
13.131313131313131,16.161616161616163,17.171717171717173,15.151515151515152,13.131313131313131,8.080808080808081,10.101010101010102,7.070707070707071,25.0,25.0,19.23076923076923,30.76923076923077,39.130434782608695,8.695652173913043,26.08695652173913,26.08695652173913
17.647058823529413,18.431372549019606,19.215686274509803,18.431372549019606,18.03921568627451,2.7450980392156863,3.5294117647058822,1.9607843137254901,38.87614678899083,11.123853211009175,29.93119266055046,20.068807339449542,76.36363636363636,3.6363636363636362,10.909090909090908,9.09090909090909
14.864864864864865,16.554054054054053,18.243243243243242,15.202702702702702,13.175675675675675,5.405405405405405,9.121621621621621,7.4324324324324325,29.491525423728813,20.508474576271187,26.271186440677965,23.728813559322035,48.333333333333336,3.3333333333333335,20.0,28.333333333333336
14.102564102564104,15.384615384615387,17.94871794871795,16.666666666666668,15.384615384615387,6.410256410256411,8.974358974358974,5.128205128205129,26.041666666666668,23.958333333333336,22.916666666666668,27.083333333333336,45.0,10.0,25.0,20.0
12.337662337662337,12.554112554112553,18.614718614718615,16.666666666666668,15.8008658008658,8.008658008658008,10.822510822510822,5.194805194805195,27.741935483870968,22.258064516129032,36.55913978494624,13.440860215053764,45.97701149425287,4.597701149425287,35.632183908045974,13.793103448275861
14.645308924485127,16.704805491990847,18.30663615560641,15.789473684210527,14.187643020594967,5.949656750572083,8.237986270022883,6.178489702517163,17.10239651416122,32.89760348583878,16.99346405228758,33.00653594771242,53.48837209302326,2.3255813953488373,20.930232558139537,23.255813953488374
12.903225806451612,16.129032258064516,16.129032258064516,13.978494623655912,12.903225806451612,9.677419354838708,10.75268817204301,7.526881720430107,26.829268292682926,23.170731707317074,25.609756097560975,24.390243902439025,40.0,10.0,30.0,20.0
16.184971098265898,17.052023121387286,17.91907514450867,17.91907514450867,16.763005780346823,4.624277456647399,5.202312138728324,4.335260115606936,39.0359168241966,10.964083175803403,27.504725897920604,22.495274102079396,76.19047619047619,3.1746031746031744,9.523809523809524,11.11111111111111
13.063063063063064,16.44144144144144,17.792792792792792,13.73873873873874,13.063063063063064,9.234234234234235,10.585585585585585,6.081081081081082,20.78125,29.21875,24.84375,25.15625,42.35294117647059,4.705882352941177,29.411764705882355,23.529411764705884
12.962962962962964,14.814814814814815,16.666666666666668,13.88888888888889,13.88888888888889,9.25925925925926,11.11111111111111,7.407407407407407,26.0,24.0,19.0,31.0,40.909090909090914,9.090909090909092,22.72727272727273,27.272727272727273
