target_names,direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,target
O,13.93939393939394,16.161616161616163,17.97979797979798,16.565656565656564,14.141414141414142,6.4646464646464645,8.282828282828282,6.4646464646464645,0
O,14.25389755011136,16.48106904231626,18.040089086859687,16.70378619153675,14.476614699331849,6.23608017817372,7.795100222717149,6.01336302895323,0
O,14.578587699316628,16.173120728929383,17.767653758542142,16.173120728929383,13.667425968109338,5.694760820045558,8.428246013667426,7.517084282460137,0
O,14.315352697095436,15.975103734439834,17.842323651452283,16.597510373443985,13.278008298755188,5.394190871369295,8.506224066390041,8.091286307053942,0
O,13.402061855670102,15.257731958762886,17.938144329896907,16.70103092783505,13.81443298969072,6.597938144329897,9.072164948453608,7.216494845360824,0
O,13.107822410147993,15.221987315010571,17.970401691331926,16.701902748414376,14.16490486257928,7.18816067653277,9.090909090909092,6.553911205073996,0
O,13.664596273291925,16.35610766045549,18.012422360248447,15.734989648033126,13.871635610766047,7.246376811594203,8.902691511387165,6.211180124223603,0
O,14.609053497942387,16.666666666666668,18.106995884773664,15.226337448559672,12.962962962962964,5.761316872427984,9.053497942386832,7.613168724279836,0
O,14.741035856573705,15.936254980079681,17.92828685258964,16.135458167330675,13.147410358565736,4.9800796812749,8.764940239043824,8.366533864541832,0
O,14.89841986455982,16.478555304740407,18.284424379232505,15.575620767494357,13.318284424379232,5.191873589164786,8.803611738148984,7.44920993227991,0
O,14.953271028037383,17.05607476635514,17.757009345794394,16.588785046728972,13.551401869158878,5.140186915887851,7.4766355140186915,7.4766355140186915,0
O,14.691943127962086,16.587677725118482,18.009478672985782,16.113744075829384,13.507109004739338,5.450236966824645,8.293838862559241,7.345971563981043,0
O,14.316702819956616,16.268980477223426,18.004338394793926,16.052060737527114,13.449023861171367,5.856832971800434,8.676789587852495,7.375271149674621,0
O,15.254237288135593,16.707021791767556,18.159806295399516,15.49636803874092,12.832929782082324,4.600484261501211,8.716707021791768,8.232445520581114,0
O,14.34878587196468,16.335540838852097,17.880794701986755,16.335540838852097,13.46578366445916,5.739514348785872,8.388520971302428,7.505518763796909,0
O,14.617169373549883,16.009280742459396,18.329466357308583,15.777262180974477,13.45707656612529,5.336426914153132,9.048723897911833,7.424593967517401,0
O,15.034168564920273,16.40091116173121,17.995444191343964,16.62870159453303,13.439635535307517,4.555808656036446,7.972665148063781,7.972665148063781,0
O,15.95238095238095,17.142857142857142,18.095238095238095,15.238095238095237,12.142857142857142,3.571428571428571,8.571428571428571,9.285714285714285,0
O,14.797136038186157,16.46778042959427,17.66109785202864,16.46778042959427,13.842482100238662,5.4892601431980905,7.875894988066825,7.398568019093078,0
O,14.725274725274724,16.483516483516482,17.802197802197803,15.824175824175825,12.527472527472527,5.054945054945055,8.791208791208792,8.791208791208792,0
O,14.823529411764707,16.235294117647058,18.11764705882353,16.705882352941178,13.882352941176471,4.9411764705882355,8.0,7.294117647058823,0
O,14.69298245614035,16.44736842105263,17.982456140350877,16.44736842105263,13.596491228070175,5.263157894736842,8.114035087719298,7.456140350877193,0
O,14.622641509433963,16.50943396226415,17.92452830188679,16.9811320754717,14.150943396226415,5.4245283018867925,7.547169811320755,6.839622641509434,0
O,14.44954128440367,16.51376146788991,17.660550458715598,16.055045871559635,13.761467889908257,6.192660550458716,8.256880733944955,7.110091743119266,0
O,14.719626168224298,16.822429906542055,17.757009345794394,16.121495327102803,13.785046728971963,5.841121495327103,7.94392523364486,7.009345794392523,0
O,14.587737843551798,16.913319238900634,17.970401691331926,15.221987315010571,12.896405919661735,5.919661733615222,8.879492600422834,7.6109936575052854,0
O,14.558472553699284,16.706443914081145,17.89976133651551,16.706443914081145,14.081145584725537,5.727923627684964,7.637231503579952,6.6825775656324575,0
O,14.412416851441243,16.4079822616408,17.96008869179601,16.186252771618626,13.52549889135255,5.764966740576497,8.425720620842572,7.317073170731708,0
O,13.898916967509026,15.703971119133575,17.870036101083034,15.703971119133575,13.357400722021662,6.498194945848375,9.386281588447654,7.581227436823105,0
O,14.035087719298245,16.00877192982456,17.982456140350877,16.885964912280702,14.254385964912279,6.140350877192982,8.114035087719298,6.578947368421052,0
O,14.840182648401825,17.123287671232877,17.80821917808219,16.210045662100455,13.470319634703195,5.47945205479452,7.76255707762557,7.30593607305936,0
O,15.06276150627615,16.94560669456067,17.99163179916318,15.899581589958158,13.179916317991632,5.02092050209205,8.158995815899582,7.740585774058577,0
O,14.553990610328638,16.901408450704224,17.84037558685446,16.197183098591548,13.615023474178404,5.868544600938967,7.981220657276995,7.042253521126761,0
O,14.874141876430206,16.247139588100687,18.07780320366133,16.933638443935926,13.958810068649885,4.805491990846682,7.780320366132724,7.322654462242563,0
O,14.285714285714286,16.780045351473923,17.913832199546487,16.099773242630388,13.832199546485262,6.34920634920635,8.16326530612245,6.575963718820862,0
O,14.192139737991267,16.375545851528386,17.90393013100437,16.593886462882097,13.973799126637555,6.11353711790393,8.078602620087336,6.7685589519650655,0
O,13.786008230452675,15.637860082304528,17.695473251028808,16.666666666666668,13.786008230452675,6.378600823045268,8.641975308641976,7.407407407407407,0
O,13.765182186234817,16.194331983805668,17.813765182186234,16.59919028340081,13.967611336032387,6.680161943319838,8.299595141700404,6.680161943319838,0
O,13.565891472868218,16.08527131782946,17.829457364341085,15.891472868217056,13.372093023255815,6.976744186046512,9.108527131782946,7.170542635658915,0
O,15.242494226327944,17.090069284064665,18.244803695150114,16.397228637413395,14.318706697459584,5.080831408775981,7.390300230946882,6.235565819861431,0
O,13.588110403397028,15.923566878980893,18.04670912951168,16.13588110403397,14.012738853503185,7.006369426751593,8.9171974522293,6.369426751592357,0
O,13.916500994035786,15.904572564612327,18.09145129224652,16.50099403578529,14.11530815109344,6.361829025844931,8.548707753479126,6.560636182902585,0
O,14.201183431952664,16.568047337278106,17.94871794871795,15.779092702169626,13.412228796844182,6.31163708086785,8.678500986193294,7.100591715976332,0
O,13.729508196721312,15.98360655737705,18.0327868852459,16.598360655737704,14.344262295081968,6.762295081967213,8.401639344262295,6.147540983606557,0
O,14.505494505494505,16.263736263736263,18.24175824175824,15.824175824175825,13.626373626373626,5.714285714285714,8.791208791208792,7.032967032967033,0
O,14.675052410901467,16.352201257861633,17.61006289308176,16.142557651991613,13.20754716981132,5.450733752620545,8.385744234800839,8.176100628930817,0
O,14.649681528662422,16.56050955414013,18.04670912951168,15.711252653927813,13.163481953290871,5.520169851380043,8.704883227176222,7.643312101910828,0
O,14.41048034934498,16.375545851528386,17.90393013100437,16.375545851528386,13.537117903930131,5.676855895196507,8.296943231441048,7.423580786026201,0
O,14.476614699331849,16.70378619153675,17.59465478841871,16.25835189309577,12.91759465478842,5.56792873051225,8.24053452115813,8.24053452115813,0
O,14.68682505399568,16.630669546436284,17.92656587473002,16.198704103671705,13.390928725701944,5.399568034557236,8.207343412526997,7.559395248380129,0
O,14.194915254237287,16.525423728813557,17.796610169491526,15.677966101694915,12.923728813559322,6.1440677966101696,8.898305084745763,7.838983050847458,0
O,14.651162790697674,16.511627906976745,18.13953488372093,16.27906976744186,13.953488372093023,5.5813953488372094,8.13953488372093,6.7441860465116275,0
O,14.888888888888888,16.444444444444443,17.555555555555554,16.666666666666664,13.555555555555555,5.111111111111111,7.777777777777778,8.0,0
O,14.855875831485589,16.62971175166297,17.96008869179601,15.964523281596453,13.082039911308204,5.099778270509978,8.425720620842572,7.982261640798226,0
O,15.121951219512194,16.585365853658537,18.048780487804876,16.341463414634145,13.414634146341463,4.634146341463414,8.048780487804878,7.804878048780488,0
O,14.442013129102845,16.411378555798688,17.72428884026258,15.75492341356674,13.12910284463895,5.908096280087527,8.752735229759299,7.87746170678337,0
O,14.163090128755366,15.879828326180258,18.025751072961373,15.665236051502147,12.875536480686696,5.793991416309013,9.44206008583691,8.15450643776824,0
O,13.865546218487395,15.966386554621849,17.857142857142858,15.966386554621849,12.815126050420169,6.092436974789916,9.243697478991598,8.193277310924369,0
O,14.512471655328799,16.553287981859413,17.913832199546487,16.099773242630388,13.378684807256237,5.6689342403628125,8.390022675736962,7.482993197278912,0
O,14.798206278026907,16.591928251121075,17.937219730941706,15.919282511210763,13.004484304932737,5.15695067264574,8.52017937219731,8.071748878923767,0
O,14.784394250513346,16.2217659137577,17.86447638603696,15.605749486652977,12.73100616016427,5.133470225872689,9.034907597535934,8.624229979466119,0
O,14.925373134328357,16.631130063965884,18.12366737739872,15.77825159914712,13.219616204690832,5.117270788912579,8.528784648187633,7.67590618336887,0
O,15.714285714285714,17.38095238095238,18.095238095238095,16.19047619047619,13.571428571428571,4.285714285714286,7.3809523809523805,7.3809523809523805,0
O,14.439655172413792,15.948275862068964,18.103448275862068,15.517241379310343,12.71551724137931,5.387931034482758,9.482758620689655,8.405172413793103,0
O,15.294117647058822,17.176470588235293,18.11764705882353,15.058823529411764,12.705882352941176,4.9411764705882355,8.705882352941176,8.0,0
O,15.14423076923077,16.826923076923077,17.78846153846154,15.865384615384615,12.5,4.5673076923076925,8.413461538461538,8.89423076923077,0
O,14.25233644859813,16.588785046728972,17.757009345794394,16.121495327102803,13.317757009345794,6.074766355140187,8.411214953271028,7.4766355140186915,0
O,14.186046511627907,16.046511627906977,18.13953488372093,15.348837209302326,13.023255813953488,6.046511627906977,9.534883720930232,7.674418604651163,0
O,14.452214452214452,16.783216783216783,17.94871794871795,16.083916083916083,13.752913752913752,6.0606060606060606,8.158508158508159,6.75990675990676,0
O,13.675213675213675,15.598290598290598,17.94871794871795,16.45299145299145,13.675213675213675,6.41025641025641,8.974358974358974,7.264957264957265,0
O,15.228426395939085,17.258883248730964,18.274111675126903,15.98984771573604,14.213197969543145,5.3299492385786795,7.614213197969542,6.091370558375634,0
O,13.968957871396896,15.964523281596453,17.96008869179601,16.186252771618626,13.52549889135255,6.208425720620843,8.869179600886918,7.317073170731708,0
O,14.383561643835616,16.666666666666664,17.80821917808219,16.210045662100455,13.470319634703195,5.93607305936073,8.21917808219178,7.30593607305936,0
O,14.285714285714285,16.290726817042607,18.045112781954884,16.541353383458645,13.784461152882205,5.764411027568922,8.270676691729323,7.017543859649122,0
O,14.489311163895486,15.914489311163894,18.289786223277908,16.6270783847981,14.251781472684085,5.463182897862232,8.31353919239905,6.65083135391924,0
O,14.526315789473683,16.421052631578945,17.894736842105264,16.0,13.052631578947368,5.473684210526315,8.631578947368421,8.0,0
O,14.549653579676674,16.628175519630485,17.782909930715935,16.397228637413395,13.394919168591224,5.542725173210162,8.083140877598153,7.621247113163972,0
O,15.436241610738254,16.778523489932887,18.120805369127517,15.659955257270694,12.751677852348992,4.250559284116331,8.501118568232663,8.501118568232663,0
O,14.798206278026907,16.81614349775785,17.937219730941706,15.919282511210763,13.228699551569507,5.381165919282512,8.295964125560538,7.623318385650225,0
O,14.446952595936795,16.478555304740407,17.607223476297968,15.801354401805868,13.318284424379232,6.094808126410835,8.577878103837472,7.6749435665914225,0
O,15.186915887850468,16.35514018691589,18.22429906542056,17.05607476635514,14.25233644859813,4.4392523364485985,7.4766355140186915,7.009345794392523,0
O,14.492753623188404,16.666666666666664,17.632850241545892,16.42512077294686,14.251207729468598,6.280193236714975,7.729468599033816,6.521739130434782,0
O,13.973799126637555,16.375545851528386,17.90393013100437,16.157205240174672,13.755458515283843,6.550218340611354,8.51528384279476,6.7685589519650655,0
O,14.018691588785046,15.88785046728972,17.757009345794394,16.822429906542055,13.551401869158878,5.841121495327103,8.411214953271028,7.710280373831775,0
O,15.352697095435685,17.219917012448136,17.842323651452283,15.767634854771785,12.655601659751039,4.564315352697096,8.091286307053942,8.506224066390041,0
O,14.925373134328359,16.417910447761194,17.910447761194032,16.666666666666668,13.432835820895523,4.726368159203981,7.960199004975125,7.960199004975125,0
O,13.978494623655914,15.913978494623656,17.8494623655914,16.129032258064516,13.118279569892474,6.021505376344086,9.03225806451613,7.956989247311828,0
O,14.186046511627907,15.813953488372093,18.13953488372093,16.511627906976745,13.953488372093023,5.813953488372093,8.604651162790697,6.976744186046512,0
O,14.192139737991267,15.72052401746725,17.90393013100437,16.375545851528386,13.100436681222709,5.458515283842795,8.951965065502185,8.296943231441048,0
O,14.5610278372591,16.70235546038544,17.77301927194861,16.05995717344754,13.062098501070665,5.56745182012848,8.35117773019272,7.922912205567452,0
O,14.537444933920705,16.519823788546255,18.061674008810574,15.859030837004404,13.43612334801762,5.726872246696035,8.590308370044053,7.2687224669603525,0
O,13.967611336032387,15.991902834008096,17.813765182186234,16.39676113360324,13.360323886639677,6.0728744939271255,8.704453441295547,7.6923076923076925,0
O,14.606741573033707,15.95505617977528,17.752808988764045,16.40449438202247,13.258426966292134,5.168539325842697,8.539325842696629,8.314606741573034,0
O,14.18918918918919,16.44144144144144,18.01801801801802,15.765765765765765,13.513513513513514,6.306306306306307,8.783783783783784,6.981981981981982,0
O,15.2073732718894,17.05069124423963,17.972350230414747,16.129032258064516,13.36405529953917,4.838709677419355,7.8341013824884795,7.6036866359447,0
O,14.00437636761488,16.411378555798688,17.72428884026258,16.63019693654267,13.785557986870897,6.3457330415754925,8.096280087527353,7.00218818380744,0
O,14.07563025210084,16.176470588235293,18.067226890756302,16.386554621848738,14.07563025210084,6.302521008403361,8.403361344537815,6.512605042016807,0
O,14.705882352941176,16.742081447963802,18.099547511312217,15.83710407239819,13.574660633484163,5.656108597285068,8.371040723981901,7.013574660633484,0
O,14.18918918918919,16.216216216216218,18.01801801801802,16.216216216216218,13.73873873873874,6.081081081081082,8.558558558558559,6.981981981981982,0
O,15.102974828375286,16.933638443935926,18.07780320366133,15.789473684210527,13.272311212814646,5.034324942791763,8.237986270022883,7.551487414187643,0
O,14.553990610328638,16.431924882629108,18.07511737089202,16.431924882629108,14.084507042253522,5.633802816901408,7.981220657276995,6.807511737089202,0
O,13.870246085011185,15.883668903803132,18.120805369127517,15.883668903803132,13.646532438478747,6.487695749440715,9.172259507829978,6.935123042505593,0
O,14.163090128755366,15.879828326180258,18.025751072961373,16.30901287553648,13.519313304721031,5.793991416309013,8.798283261802576,7.510729613733906,0
O,14.746543778801843,16.589861751152075,17.972350230414747,15.898617511520737,13.133640552995391,5.299539170506913,8.525345622119815,7.8341013824884795,0
O,14.193548387096774,16.344086021505376,17.8494623655914,16.344086021505376,13.548387096774194,6.021505376344086,8.387096774193548,7.311827956989247,0
O,13.36206896551724,15.086206896551722,18.103448275862068,16.594827586206897,14.00862068965517,6.68103448275862,9.267241379310343,6.896551724137931,0
O,14.22680412371134,16.49484536082474,17.938144329896907,16.082474226804123,13.608247422680412,6.185567010309278,8.45360824742268,7.010309278350515,0
O,14.622641509433963,16.9811320754717,17.92452830188679,15.566037735849056,13.20754716981132,5.89622641509434,8.49056603773585,7.311320754716982,0
O,14.349775784753364,16.591928251121075,17.937219730941706,16.143497757847534,13.67713004484305,6.053811659192825,8.295964125560538,6.95067264573991,0
O,14.197530864197532,16.255144032921812,17.901234567901234,15.843621399176955,13.786008230452675,6.378600823045268,8.641975308641976,6.995884773662552,0
O,13.822894168466522,16.414686825053995,17.92656587473002,16.198704103671705,14.038876889848812,6.911447084233261,8.423326133909287,6.263498920086393,0
O,14.19068736141907,16.4079822616408,17.96008869179601,15.74279379157428,13.303769401330378,6.208425720620843,8.869179600886918,7.317073170731708,0
O,14.617169373549883,16.241299303944317,17.865429234338745,16.009280742459396,13.45707656612529,5.56844547563805,8.584686774941995,7.65661252900232,0
O,14.463840399002494,16.458852867830423,18.204488778054863,16.458852867830423,14.463840399002494,5.985037406483791,7.980049875311721,5.985037406483791,0
O,14.5413870246085,16.331096196868007,18.120805369127517,16.10738255033557,13.646532438478747,5.592841163310962,8.501118568232663,7.158836689038031,0
O,15.035799522673031,16.706443914081145,17.89976133651551,16.46778042959427,13.365155131264915,4.77326968973747,7.875894988066825,7.875894988066825,0
O,13.905930470347649,16.359918200409,17.791411042944787,16.56441717791411,13.905930470347649,6.543967280163599,8.1799591002045,6.748466257668712,0
O,14.225941422594142,15.899581589958158,17.99163179916318,16.10878661087866,13.179916317991632,5.648535564853557,8.99581589958159,7.949790794979079,0
O,14.624505928853754,16.007905138339922,17.786561264822133,16.205533596837945,13.043478260869565,5.138339920948616,8.695652173913043,8.49802371541502,0
O,14.222222222222221,15.777777777777777,17.77777777777778,16.88888888888889,14.0,5.777777777777778,8.222222222222221,7.333333333333333,0
O,14.908256880733946,16.972477064220186,17.889908256880734,16.51376146788991,13.761467889908257,5.275229357798166,7.568807339449542,7.110091743119266,0
O,14.888888888888888,16.88888888888889,17.77777777777778,16.444444444444443,13.333333333333332,5.111111111111111,7.777777777777778,7.777777777777778,0
1,13.996316758747698,16.390423572744016,18.23204419889503,14.548802946593002,13.627992633517495,7.366482504604051,9.760589318600369,6.077348066298343,1
1,14.012738853503183,16.878980891719745,18.152866242038215,13.694267515923567,12.738853503184712,7.643312101910828,10.19108280254777,6.687898089171974,1
1,14.539007092198583,17.02127659574468,18.085106382978726,14.00709219858156,13.120567375886525,6.914893617021277,9.574468085106384,6.73758865248227,1
1,14.26332288401254,16.4576802507837,18.02507836990596,13.94984326018809,12.382445141065832,6.739811912225706,10.344827586206897,7.836990595611286,1
1,14.170692431561996,16.10305958132045,18.357487922705314,13.365539452495973,12.238325281803542,6.763285024154589,11.11111111111111,7.8904991948470204,1
1,14.606741573033707,16.693418940609952,17.81701444622793,13.804173354735152,12.520064205457464,6.902086677367576,9.951845906902086,7.704654895666131,1
1,15.15650741350906,17.46293245469522,17.957166392092255,13.344316309719932,12.355848434925864,6.260296540362438,9.71993410214168,7.742998352553541,1
1,14.339622641509434,17.169811320754718,18.113207547169814,15.09433962264151,14.150943396226417,7.169811320754717,8.49056603773585,5.471698113207547,1
1,15.480427046263346,17.437722419928825,18.327402135231317,13.523131672597865,12.633451957295375,5.693950177935943,9.608540925266905,7.295373665480428,1
1,14.340344168260037,17.208413001912046,18.164435946462714,15.296367112810707,14.722753346080305,7.2657743785850855,8.221797323135755,4.780114722753346,1
1,14.30817610062893,16.50943396226415,17.92452830188679,13.679245283018867,12.578616352201257,7.0754716981132075,10.377358490566037,7.547169811320755,1
1,14.307228915662652,16.114457831325304,18.373493975903617,14.006024096385543,12.951807228915664,6.626506024096386,10.391566265060241,7.2289156626506035,1
1,13.822525597269626,16.211604095563143,17.747440273037544,13.822525597269626,13.139931740614335,8.020477815699659,10.409556313993175,6.825938566552901,1
1,14.583333333333332,16.84027777777778,18.40277777777778,13.020833333333332,11.979166666666666,6.770833333333333,10.76388888888889,7.638888888888888,1
1,14.513274336283185,17.168141592920353,17.699115044247787,14.867256637168142,13.451327433628318,6.902654867256637,8.672566371681416,6.725663716814159,1
1,14.2578125,16.40625,18.359375,15.0390625,14.0625,6.8359375,9.1796875,5.859375,1
1,14.527027027027026,16.722972972972972,18.074324324324323,14.18918918918919,13.175675675675675,6.925675675675675,9.628378378378379,6.756756756756756,1
1,13.414634146341463,15.853658536585366,18.089430894308943,15.853658536585366,14.227642276422763,7.520325203252033,9.146341463414634,5.894308943089431,1
1,13.799621928166351,16.257088846880908,17.580340264650285,15.500945179584122,13.988657844990549,7.561436672967864,8.88468809073724,6.427221172022684,1
1,12.834224598930481,15.686274509803921,18.181818181818183,15.151515151515152,14.616755793226382,9.090909090909092,9.803921568627452,4.634581105169341,1
1,13.9937106918239,16.82389937106918,18.238993710691823,13.9937106918239,12.89308176100629,7.3899371069182385,10.062893081761006,6.60377358490566,1
1,15.107913669064747,17.62589928057554,18.16546762589928,13.848920863309353,12.589928057553957,6.115107913669064,9.35251798561151,7.194244604316546,1
1,14.409722222222221,16.493055555555554,18.40277777777778,14.0625,12.67361111111111,6.423611111111111,10.243055555555555,7.291666666666666,1
1,14.383561643835616,16.78082191780822,18.493150684931507,13.869863013698629,13.184931506849315,7.020547945205479,9.931506849315069,6.335616438356164,1
1,14.388489208633093,16.546762589928058,18.345323741007192,14.20863309352518,12.76978417266187,6.474820143884892,10.071942446043165,7.194244604316546,1
1,13.565217391304348,16.34782608695652,18.08695652173913,16.0,14.782608695652174,7.826086956521739,8.521739130434783,4.869565217391305,1
1,14.023372287145243,16.52754590984975,18.196994991652755,13.856427378964941,13.35559265442404,7.6794657762938225,10.18363939899833,6.176961602671119,1
1,13.983739837398375,16.097560975609756,18.211382113821138,13.983739837398375,13.170731707317072,7.479674796747967,10.40650406504065,6.666666666666666,1
1,14.262023217247098,16.749585406301822,18.407960199004975,13.101160862354892,12.43781094527363,7.296849087893864,10.779436152570481,6.965174129353233,1
1,14.469453376205788,17.041800643086816,18.006430868167204,13.82636655948553,12.861736334405144,7.07395498392283,9.807073954983924,6.913183279742765,1
1,13.458262350936968,16.1839863713799,18.228279386712096,14.65076660988075,13.969335604770016,8.17717206132879,9.880749574105621,5.45144804088586,1
1,13.050847457627118,15.932203389830509,18.135593220338983,16.271186440677965,15.084745762711863,8.47457627118644,8.64406779661017,4.406779661016949,1
1,14.357262103505843,17.02838063439065,18.196994991652755,13.856427378964941,13.021702838063439,7.178631051752921,9.84974958263773,6.510851419031719,1
1,14.802065404475043,16.695352839931154,18.072289156626503,14.629948364888124,13.42512908777969,6.540447504302926,9.122203098106713,6.712564543889845,1
1,15.024232633279484,17.2859450726979,18.416801292407108,13.247172859450727,12.60096930533118,6.30048465266559,10.016155088852988,7.1082390953150245,1
1,14.335664335664335,16.958041958041957,17.657342657342657,13.461538461538462,12.937062937062937,7.692307692307692,9.965034965034965,6.9930069930069925,1
1,13.659359190556494,16.694772344013494,17.875210792580102,14.67116357504216,13.996627318718382,8.263069139966273,9.27487352445194,5.564924114671164,1
1,13.398692810457517,16.176470588235293,17.81045751633987,14.869281045751634,14.052287581699346,8.333333333333334,9.640522875816993,5.718954248366013,1
1,14.217252396166133,16.61341853035144,18.370607028753994,14.057507987220447,13.099041533546325,7.0287539936102235,10.063897763578275,6.5495207667731625,1
1,13.402061855670103,16.323024054982817,18.213058419243985,14.604810996563574,13.917525773195877,8.419243986254296,9.793814432989691,5.326460481099656,1
1,14.733542319749217,17.24137931034483,18.181818181818183,13.636363636363637,12.539184952978058,6.58307210031348,9.87460815047022,7.210031347962383,1
1,14.448051948051948,16.558441558441558,18.344155844155843,14.123376623376624,13.14935064935065,6.818181818181818,9.902597402597403,6.6558441558441555,1
1,14.17910447761194,16.567164179104477,17.91044776119403,14.029850746268655,13.134328358208954,7.462686567164178,9.850746268656716,6.865671641791044,1
1,14.240506329113925,16.77215189873418,18.19620253164557,13.765822784810128,12.816455696202533,7.278481012658228,10.126582278481013,6.803797468354431,1
1,14.375987361769353,16.587677725118482,18.325434439178515,14.06003159557662,13.11216429699842,6.79304897314376,9.95260663507109,6.79304897314376,1
1,14.375987361769353,17.219589257503948,18.16745655608215,14.218009478672986,13.11216429699842,6.9510268562401265,9.47867298578199,6.477093206951027,1
1,13.744075829383887,16.429699842022117,18.325434439178515,14.375987361769353,13.58609794628752,7.740916271721959,9.95260663507109,5.845181674565561,1
1,13.728813559322033,16.440677966101696,17.627118644067796,15.254237288135592,14.745762711864407,8.47457627118644,8.64406779661017,5.084745762711864,1
1,13.571428571428571,16.071428571428573,18.392857142857142,16.071428571428573,15.178571428571429,7.857142857142858,8.571428571428571,4.285714285714286,1
1,14.46808510638298,17.4468085106383,18.085106382978722,16.595744680851062,15.74468085106383,7.23404255319149,6.808510638297872,3.617021276595745,1
1,13.900414937759336,16.390041493775936,18.257261410788384,17.219917012448136,16.390041493775936,7.676348547717843,7.053941908713694,3.112033195020747,1
1,14.490445859872612,16.878980891719745,18.152866242038215,14.012738853503183,13.216560509554139,7.006369426751592,9.713375796178344,6.528662420382165,1
1,13.793103448275863,16.878402903811253,17.78584392014519,15.063520871143377,14.337568058076226,8.166969147005444,8.711433756805807,5.2631578947368425,1
1,14.160583941605838,16.934306569343065,18.394160583941606,13.430656934306569,12.40875912408759,7.153284671532846,10.510948905109489,7.007299270072992,1
1,13.806706114398423,16.962524654832347,18.14595660749507,16.370808678500985,15.779092702169626,8.086785009861932,7.495069033530572,3.3530571992110456,1
