direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,left_zone,right_zone,upper_zone,down_zone,horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
11.97339246119734,15.964523281596453,17.294900221729492,16.186252771618626,15.077605321507761,10.42128603104213,8.869179600886918,4.212860310421286,32.27091633466135,17.729083665338646,22.609561752988046,27.39043824701195,48.83720930232558,3.488372093023256,31.395348837209305,16.27906976744186
12.76595744680851,14.184397163120568,17.73049645390071,16.31205673758865,13.47517730496454,7.092198581560284,10.638297872340425,7.801418439716312,27.102803738317757,22.897196261682243,28.037383177570092,21.962616822429908,38.70967741935483,6.451612903225806,29.032258064516128,25.806451612903224
15.231788079470197,16.777041942604857,18.101545253863133,15.231788079470197,12.803532008830022,4.856512141280353,8.830022075055187,8.167770419426049,28.929539295392953,21.070460704607044,20.73170731707317,29.268292682926827,49.45054945054945,3.296703296703297,17.582417582417584,29.67032967032967
12.574850299401197,14.97005988023952,17.365269461077844,16.766467065868262,13.772455089820358,7.7844311377245505,9.580838323353293,7.18562874251497,20.921985815602838,29.078014184397166,27.30496453900709,22.69503546099291,42.85714285714286,5.714285714285714,28.571428571428573,22.857142857142858
15.0,15.416666666666668,18.75,14.583333333333334,13.333333333333334,5.208333333333334,10.208333333333334,7.5,20.96412556053812,29.035874439461885,36.65919282511211,13.340807174887892,46.315789473684205,2.1052631578947367,22.105263157894736,29.473684210526315
18.04123711340206,18.556701030927833,18.556701030927833,15.463917525773194,14.432989690721648,2.319587628865979,6.185567010309278,6.443298969072164,31.95364238410596,18.046357615894042,19.536423841059605,30.4635761589404,65.0,3.75,6.25,25.0
13.709677419354838,16.129032258064516,17.741935483870968,14.516129032258064,12.903225806451612,7.258064516129032,10.483870967741934,7.258064516129032,23.913043478260867,26.08695652173913,26.08695652173913,23.913043478260867,39.285714285714285,7.142857142857143,25.0,28.571428571428573
9.836065573770492,10.382513661202186,18.943533697632056,17.850637522768668,16.939890710382514,10.382513661202186,12.021857923497267,3.6429872495446265,13.9618138424821,36.0381861575179,37.3508353221957,12.649164677804295,54.54545454545455,5.194805194805195,20.77922077922078,19.48051948051948
15.08704061895551,17.02127659574468,18.3752417794971,14.893617021276595,13.152804642166343,5.415860735009671,8.897485493230173,7.156673114119922,35.07042253521127,14.929577464788734,22.95774647887324,27.04225352112676,50.495049504950494,1.9801980198019802,18.81188118811881,28.712871287128714
12.295081967213115,14.754098360655739,18.0327868852459,14.754098360655739,13.934426229508198,9.01639344262295,11.475409836065573,5.737704918032787,24.404761904761905,25.595238095238095,25.0,25.0,35.714285714285715,7.142857142857143,32.142857142857146,25.0
11.67728237791932,12.738853503184714,18.895966029723994,18.471337579617835,18.259023354564757,9.129511677282379,8.9171974522293,1.910828025477707,38.47780126849894,11.522198731501058,30.021141649048626,19.978858350951374,53.191489361702125,2.127659574468085,39.361702127659576,5.319148936170213
14.969135802469134,16.666666666666664,17.901234567901234,14.814814814814813,12.962962962962962,5.709876543209877,9.104938271604938,7.87037037037037,17.019774011299436,32.98022598870057,18.785310734463277,31.214689265536723,52.136752136752136,2.564102564102564,18.803418803418804,26.495726495726494
12.418300653594772,15.032679738562091,17.647058823529413,14.379084967320262,12.418300653594772,8.49673202614379,11.764705882352942,7.843137254901961,23.529411764705884,26.47058823529412,28.15126050420168,21.84873949579832,33.333333333333336,6.0606060606060606,30.303030303030305,30.303030303030305
14.705882352941176,15.686274509803921,19.11764705882353,18.872549019607842,18.137254901960784,5.637254901960784,5.88235294117647,1.9607843137254901,40.86115992970123,9.13884007029877,35.41300527240774,14.586994727592268,66.66666666666667,2.380952380952381,23.80952380952381,7.142857142857142
12.083333333333334,15.0,18.125,14.375,13.541666666666668,9.583333333333334,11.458333333333334,5.833333333333334,27.69556025369979,22.30443974630021,21.881606765327696,28.118393234672304,36.36363636363637,4.040404040404041,33.333333333333336,26.262626262626263
12.587412587412587,15.384615384615383,17.482517482517483,15.384615384615383,13.286713286713287,8.391608391608392,10.489510489510488,6.9930069930069925,21.93877551020408,28.06122448979592,25.0,25.0,38.70967741935483,6.451612903225806,29.032258064516128,25.806451612903224
18.098159509202453,18.404907975460123,18.404907975460123,15.644171779141104,13.496932515337424,1.8404907975460123,6.441717791411043,7.668711656441718,26.66240409207161,23.33759590792839,24.680306905370845,25.31969309462916,59.72222222222222,5.555555555555555,6.944444444444445,27.77777777777778
13.846153846153845,15.897435897435896,17.94871794871795,16.41025641025641,13.846153846153845,6.41025641025641,8.717948717948717,6.9230769230769225,24.186046511627907,25.813953488372093,22.325581395348838,27.674418604651162,50.0,2.6315789473684212,23.68421052631579,23.68421052631579
17.52577319587629,17.52577319587629,17.52577319587629,17.18213058419244,14.776632302405499,2.4054982817869415,5.498281786941581,7.560137457044673,34.91484184914842,15.085158150851582,31.508515815085158,18.491484184914842,70.9090909090909,3.6363636363636362,5.454545454545454,20.0
14.700193423597678,16.247582205029012,17.60154738878143,15.86073500967118,13.152804642166343,5.415860735009671,8.704061895551257,8.317214700193423,26.264591439688715,23.735408560311285,23.638132295719846,26.361867704280154,51.515151515151516,4.040404040404041,16.161616161616163,28.282828282828284
17.29957805907173,17.932489451476794,17.932489451476794,16.666666666666668,14.767932489451477,2.9535864978902953,5.69620253164557,6.751054852320675,31.161695447409734,18.838304552590266,19.23076923076923,30.76923076923077,69.23076923076924,3.296703296703297,7.692307692307693,19.78021978021978
15.690376569037657,16.10878661087866,17.782426778242677,16.527196652719663,12.13389121338912,2.719665271966527,8.368200836820083,10.669456066945607,25.82608695652174,24.17391304347826,25.391304347826086,24.608695652173914,51.06382978723404,3.1914893617021276,13.829787234042552,31.914893617021278
17.894736842105264,17.894736842105264,17.894736842105264,16.49122807017544,12.280701754385964,0.7017543859649122,6.666666666666666,10.175438596491228,26.329331046312177,23.67066895368782,19.554030874785592,30.445969125214408,58.333333333333336,5.0,5.0,31.666666666666668
16.43835616438356,16.43835616438356,17.80821917808219,16.43835616438356,13.698630136986301,3.0821917808219177,7.534246575342466,8.561643835616438,25.252525252525253,24.747474747474747,12.626262626262626,37.37373737373738,55.55555555555555,6.349206349206349,14.285714285714285,23.809523809523807
16.297786720321934,16.901408450704228,17.90744466800805,15.694164989939638,12.67605633802817,3.2193158953722336,8.048289738430585,9.255533199195172,30.987394957983195,19.01260504201681,27.100840336134453,22.899159663865547,54.63917525773195,3.092783505154639,11.340206185567009,30.92783505154639
18.072289156626507,18.313253012048193,18.313253012048193,17.59036144578313,15.903614457831326,2.1686746987951806,4.337349397590361,5.301204819277109,31.853281853281853,18.146718146718147,15.250965250965251,34.74903474903475,75.0,3.571428571428571,4.761904761904762,16.666666666666668
17.995444191343964,18.67881548974943,18.67881548974943,17.539863325740317,15.71753986332574,1.8223234624145785,4.328018223234624,5.239179954441913,30.994152046783626,19.005847953216374,16.885964912280702,33.114035087719294,72.52747252747254,3.296703296703297,6.593406593406594,17.582417582417584
15.337423312883436,15.950920245398773,18.098159509202453,16.87116564417178,15.030674846625768,4.9079754601226995,7.668711656441718,6.134969325153374,27.083333333333332,22.916666666666668,19.507575757575758,30.492424242424242,55.714285714285715,5.714285714285714,20.0,18.571428571428573
14.840989399293287,16.07773851590106,17.6678445229682,15.371024734982333,11.837455830388693,4.593639575971731,9.540636042402827,10.070671378091873,22.393822393822393,27.606177606177607,22.2972972972973,27.7027027027027,46.22641509433962,2.830188679245283,16.037735849056602,34.905660377358494
14.70113085621971,16.15508885298869,18.25525040387722,14.054927302100161,11.631663974151857,5.169628432956381,10.662358642972537,9.369951534733442,24.646643109540637,25.353356890459366,25.88339222614841,24.11660777385159,40.98360655737705,2.459016393442623,20.491803278688526,36.0655737704918
15.467625899280575,16.906474820143885,17.985611510791365,16.906474820143885,14.74820143884892,4.676258992805755,7.194244604316546,6.115107913669064,23.414634146341463,26.585365853658537,19.024390243902438,30.975609756097562,54.83870967741935,6.451612903225806,17.741935483870968,20.96774193548387
15.630550621669627,17.05150976909414,18.294849023090585,13.854351687388988,11.545293072824157,4.262877442273535,9.946714031971581,9.41385435168739,27.159309021113245,22.840690978886755,22.55278310940499,27.44721689059501,44.642857142857146,2.678571428571429,16.071428571428573,36.60714285714286
16.565656565656564,17.575757575757574,18.585858585858585,15.959595959595958,13.93939393939394,3.2323232323232323,7.070707070707071,7.070707070707071,37.609841827768015,12.390158172231986,25.30755711775044,24.692442882249562,60.204081632653065,2.0408163265306123,12.244897959183675,25.510204081632654
14.146341463414634,16.585365853658537,18.048780487804876,16.341463414634145,14.390243902439025,6.585365853658536,8.048780487804878,5.853658536585366,28.19148936170213,21.80851063829787,29.078014184397166,20.921985815602838,53.75,2.5,22.5,21.25
16.93548387096774,16.93548387096774,18.14516129032258,17.338709677419352,14.919354838709676,2.82258064516129,6.048387096774193,6.854838709677419,36.21621621621622,13.783783783783784,30.405405405405407,19.594594594594597,66.0,4.0,8.0,22.0
12.056737588652483,14.893617021276595,17.02127659574468,14.184397163120568,13.47517730496454,9.929078014184398,11.347517730496454,7.092198581560284,25.842696629213485,24.15730337078652,24.719101123595507,25.280898876404496,37.93103448275862,6.896551724137931,27.586206896551722,27.586206896551722
12.98904538341158,14.55399061032864,18.153364632237874,14.084507042253522,12.206572769953052,7.355242566510173,12.050078247261347,8.60719874804382,15.261382799325466,34.73861720067454,22.00674536256324,27.993254637436763,35.2,3.2,27.200000000000003,34.4
12.418300653594772,14.379084967320262,17.647058823529413,15.686274509803923,13.071895424836601,7.843137254901961,11.11111111111111,7.843137254901961,22.36842105263158,27.63157894736842,25.43859649122807,24.561403508771928,36.36363636363636,6.0606060606060606,30.303030303030305,27.272727272727273
15.54307116104869,16.292134831460675,18.352059925093634,15.730337078651687,13.857677902621724,4.49438202247191,8.426966292134832,7.3033707865168545,27.650727650727653,22.34927234927235,24.22037422037422,25.779625779625782,54.90196078431372,2.941176470588235,14.705882352941176,27.45098039215686
15.529411764705882,17.176470588235293,18.11764705882353,14.352941176470589,11.76470588235294,4.470588235294118,9.411764705882353,9.176470588235293,29.857397504456326,20.142602495543674,31.818181818181817,18.181818181818183,46.98795180722892,2.4096385542168677,15.66265060240964,34.93975903614458
14.377682403433477,16.09442060085837,18.025751072961373,15.879828326180258,13.733905579399142,6.008583690987125,8.798283261802576,7.081545064377683,35.259433962264154,14.74056603773585,20.400943396226417,29.599056603773587,52.8735632183908,2.2988505747126435,18.39080459770115,26.4367816091954
15.587529976019185,16.30695443645084,17.98561151079137,14.628297362110311,12.23021582733813,4.316546762589928,9.59232613908873,9.352517985611511,31.098546042003232,18.901453957996768,24.07108239095315,25.92891760904685,48.148148148148145,3.7037037037037033,13.580246913580247,34.5679012345679
16.717325227963524,17.02127659574468,17.933130699088146,15.501519756838904,12.76595744680851,2.735562310030395,7.90273556231003,9.422492401215806,22.491039426523297,27.508960573476703,20.967741935483872,29.032258064516128,55.223880597014926,4.477611940298508,8.955223880597016,31.343283582089555
15.221238938053098,16.106194690265486,18.053097345132745,14.867256637168142,11.68141592920354,4.070796460176991,9.91150442477876,10.08849557522124,26.8141592920354,23.1858407079646,29.82300884955752,20.17699115044248,43.859649122807014,3.508771929824561,17.543859649122805,35.08771929824561
