direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,left_zone,right_zone,upper_zone,down_zone,horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
12.473118279569892,15.268817204301076,17.8494623655914,16.989247311827956,15.698924731182796,9.03225806451613,8.602150537634408,4.086021505376344,32.45967741935484,17.54032258064516,24.193548387096772,25.806451612903224,53.409090909090914,4.545454545454546,26.13636363636364,15.90909090909091
13.333333333333332,15.333333333333332,17.333333333333332,16.0,12.666666666666666,6.666666666666666,10.0,8.666666666666666,22.35772357723577,27.642276422764226,23.577235772357724,26.422764227642276,40.625,6.25,25.0,28.125
14.688128772635816,16.297786720321934,17.90744466800805,15.492957746478874,13.480885311871228,5.8350100603621735,8.853118712273643,7.44466800804829,26.090342679127723,23.909657320872274,21.806853582554517,28.19314641744548,52.74725274725275,3.296703296703297,21.978021978021978,21.978021978021978
12.707182320441989,14.917127071823206,16.574585635359117,16.022099447513813,13.259668508287294,8.287292817679559,9.94475138121547,8.287292817679559,19.784172661870503,30.215827338129493,26.61870503597122,23.381294964028775,44.117647058823536,5.882352941176471,23.529411764705884,26.47058823529412
13.025210084033613,13.445378151260504,18.487394957983195,17.43697478991597,16.80672268907563,7.563025210084033,9.033613445378151,4.201680672268908,15.829694323144105,34.1703056768559,35.37117903930131,14.628820960698691,50.98039215686274,4.901960784313725,30.392156862745097,13.72549019607843
18.181818181818183,18.93939393939394,18.93939393939394,16.91919191919192,15.90909090909091,2.0202020202020203,4.545454545454546,4.545454545454546,34.21052631578947,15.789473684210526,17.63157894736842,32.368421052631575,71.42857142857143,3.571428571428571,7.142857142857142,17.857142857142858
13.29113924050633,14.556962025316457,15.822784810126583,14.556962025316457,12.658227848101266,8.860759493670887,10.759493670886076,9.49367088607595,21.68674698795181,28.313253012048197,24.096385542168676,25.903614457831328,42.85714285714286,7.142857142857143,25.0,25.0
12.93859649122807,14.035087719298245,18.859649122807017,18.640350877192983,18.421052631578945,7.894736842105263,7.456140350877193,1.7543859649122806,38.74045801526718,11.259541984732826,30.438931297709924,19.56106870229008,59.57446808510638,3.1914893617021276,32.97872340425532,4.25531914893617
15.397082658022692,17.01782820097245,17.666126418152352,12.965964343598056,11.345218800648299,5.672609400324149,10.372771474878444,9.562398703403566,30.897435897435894,19.102564102564102,23.333333333333332,26.666666666666664,46.53465346534654,1.9801980198019802,18.81188118811881,32.67326732673267
12.903225806451612,15.32258064516129,17.741935483870968,15.32258064516129,13.709677419354838,8.064516129032258,10.483870967741934,6.451612903225806,24.11764705882353,25.88235294117647,27.647058823529413,22.35294117647059,39.285714285714285,7.142857142857143,28.571428571428573,25.0
15.88089330024814,16.129032258064516,18.858560794044667,17.3697270471464,16.87344913151365,4.4665012406947895,6.451612903225807,3.970223325062035,30.272108843537417,19.727891156462587,32.08616780045352,17.913832199546487,63.218390804597696,4.597701149425287,19.54022988505747,12.643678160919539
13.917525773195877,16.323024054982817,18.213058419243985,15.97938144329897,14.261168384879726,6.872852233676976,8.59106529209622,5.841924398625429,15.975103734439834,34.024896265560166,20.470262793914248,29.529737206085755,51.78571428571429,1.7857142857142858,24.107142857142858,22.321428571428573
13.953488372093023,16.27906976744186,17.829457364341085,13.953488372093023,12.4031007751938,6.976744186046512,10.852713178294575,7.7519379844961245,26.88679245283019,23.11320754716981,25.943396226415096,24.056603773584907,37.93103448275862,6.896551724137931,24.137931034482758,31.034482758620687
15.242494226327944,16.166281755196305,18.706697459584294,17.090069284064665,15.704387990762124,5.080831408775981,7.159353348729792,4.849884526558891,17.10239651416122,32.89760348583878,34.20479302832244,15.79520697167756,58.88888888888889,3.3333333333333335,20.0,17.77777777777778
13.052631578947368,16.210526315789473,17.894736842105264,14.526315789473683,13.052631578947368,8.421052631578947,10.31578947368421,6.526315789473684,29.39914163090129,20.600858369098713,18.311874105865524,31.68812589413448,40.19607843137255,4.901960784313725,27.45098039215686,27.45098039215686
