direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,left_zone,right_zone,upper_zone,down_zone,horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
13.7984496124031,15.65891472868217,18.294573643410853,14.108527131782946,13.178294573643411,7.441860465116279,10.69767441860465,6.821705426356589,14.541832669322709,35.45816733067729,22.111553784860558,27.888446215139442,46.15384615384615,3.4188034188034186,17.94871794871795,32.47863247863248
13.75,15.0,17.5,15.0,12.5,6.25,11.25,8.75,27.5,22.5,28.75,21.25,35.0,10.0,25.0,30.0
12.701612903225806,15.32258064516129,18.14516129032258,15.524193548387096,13.911290322580644,8.266129032258064,10.080645161290322,6.048387096774193,28.35820895522388,21.641791044776117,26.22601279317697,23.773987206823026,43.75,2.0833333333333335,30.208333333333336,23.958333333333336
12.925170068027212,15.419501133786849,17.913832199546487,16.099773242630388,13.832199546485262,7.709750566893424,9.523809523809524,6.575963718820862,24.543946932006634,25.456053067993366,22.802653399668323,27.197346600331674,45.88235294117647,2.3529411764705883,28.235294117647058,23.529411764705884
9.62962962962963,14.629629629629628,17.407407407407405,15.925925925925926,15.925925925925926,13.888888888888888,10.37037037037037,2.2222222222222223,25.53444180522565,24.465558194774346,25.29691211401425,24.703087885985745,40.0,3.8095238095238093,44.76190476190476,11.428571428571427
13.68421052631579,14.736842105263158,15.789473684210526,13.68421052631579,14.736842105263158,9.473684210526315,10.526315789473683,7.368421052631579,32.608695652173914,17.391304347826086,21.73913043478261,28.26086956521739,50.0,11.11111111111111,22.22222222222222,16.666666666666664
12.10762331838565,15.919282511210763,17.937219730941706,16.143497757847534,15.695067264573991,10.08968609865471,8.968609865470853,3.1390134529147984,33.48729792147806,16.51270207852194,22.28637413394919,27.71362586605081,50.0,3.488372093023256,33.72093023255814,12.790697674418606
12.844036697247708,14.678899082568808,16.51376146788991,13.761467889908257,11.926605504587156,9.174311926605505,11.926605504587156,9.174311926605505,19.387755102040817,30.612244897959183,26.53061224489796,23.46938775510204,34.78260869565217,8.695652173913043,30.43478260869565,26.08695652173913
13.277310924369749,14.11764705882353,18.31932773109244,15.96638655462185,14.453781512605044,7.058823529411765,10.252100840336135,6.5546218487394965,25.87719298245614,24.12280701754386,36.91520467836257,13.084795321637426,49.52380952380952,2.8571428571428568,20.952380952380953,26.666666666666664
18.666666666666668,18.666666666666668,18.666666666666668,17.6,16.0,1.3333333333333333,4.0,5.066666666666666,32.467532467532465,17.532467532467532,14.378478664192949,35.621521335807046,75.64102564102565,3.8461538461538467,5.128205128205129,15.384615384615387
