direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,left_zone,right_zone,upper_zone,down_zone,horizontal_w_to_b,horizontal_b_to_w,vertical_w_to_b,vertical_b_to_w
13.756613756613756,15.873015873015872,18.165784832451497,14.109347442680775,13.403880070546737,7.936507936507936,10.405643738977071,6.349206349206349,21.96969696969697,28.03030303030303,21.21212121212121,28.78787878787879,42.98245614035088,3.508771929824561,26.31578947368421,27.19298245614035
13.68421052631579,14.736842105263158,17.894736842105264,15.789473684210526,13.68421052631579,6.315789473684211,10.526315789473683,7.368421052631579,25.806451612903224,24.193548387096772,21.774193548387096,28.2258064516129,39.130434782608695,8.695652173913043,26.08695652173913,26.08695652173913
12.76595744680851,15.53191489361702,17.872340425531917,14.893617021276595,13.191489361702128,8.51063829787234,10.425531914893616,6.808510638297872,22.425828970331587,27.574171029668413,22.513089005235603,27.486910994764397,40.86021505376344,3.225806451612903,29.032258064516128,26.881720430107524
13.043478260869565,14.130434782608695,17.391304347826086,16.304347826086957,13.043478260869565,6.521739130434782,10.869565217391305,8.695652173913043,25.0,25.0,27.0,23.0,36.36363636363637,9.090909090909092,27.272727272727273,27.272727272727273
11.877394636015326,12.64367816091954,19.157088122605366,17.624521072796934,17.049808429118773,8.620689655172415,9.96168582375479,3.0651340996168583,27.06611570247934,22.933884297520663,35.743801652892564,14.25619834710744,46.788990825688074,2.7522935779816518,37.61467889908257,12.844036697247708
18.0,18.75,19.0,14.5,13.25,2.0,7.25,7.25,32.685512367491164,17.314487632508836,13.692579505300355,36.30742049469965,59.75609756097561,2.4390243902439024,7.317073170731707,30.48780487804878
13.709677419354838,15.32258064516129,17.741935483870968,14.516129032258064,12.096774193548386,6.451612903225806,11.29032258064516,8.870967741935484,27.906976744186046,22.093023255813954,23.837209302325583,26.16279069767442,35.714285714285715,7.142857142857143,25.0,32.142857142857146
12.585812356979405,13.729977116704806,18.30663615560641,18.07780320366133,17.62013729977117,8.695652173913045,8.237986270022883,2.745995423340961,37.91773778920308,12.082262210796914,30.848329048843187,19.151670951156813,57.14285714285714,2.380952380952381,33.333333333333336,7.142857142857142
14.065934065934066,16.263736263736263,18.24175824175824,13.406593406593407,11.648351648351648,6.593406593406593,11.208791208791208,8.571428571428571,29.57142857142857,20.428571428571427,22.71428571428571,27.285714285714285,38.20224719101124,2.247191011235955,23.59550561797753,35.95505617977528
13.513513513513514,14.414414414414415,15.315315315315315,13.513513513513514,12.612612612612613,9.00900900900901,11.711711711711711,9.90990990990991,27.77777777777778,22.22222222222222,23.333333333333336,26.666666666666668,42.10526315789474,10.526315789473685,21.05263157894737,26.315789473684212
12.373737373737374,14.646464646464647,18.68686868686869,18.434343434343436,17.92929292929293,8.83838383838384,7.575757575757576,1.5151515151515151,37.04156479217604,12.95843520782396,26.405867970660147,23.594132029339853,57.5,2.5,33.75,6.25
14.798206278026907,16.367713004484305,17.937219730941706,16.591928251121075,14.798206278026907,5.829596412556054,7.623318385650225,6.053811659192825,17.850467289719624,32.149532710280376,11.401869158878505,38.598130841121495,56.81818181818182,3.409090909090909,19.31818181818182,20.454545454545457
14.444444444444445,15.555555555555557,17.77777777777778,14.444444444444445,12.222222222222223,5.555555555555555,11.11111111111111,8.88888888888889,26.41509433962264,23.58490566037736,23.58490566037736,26.41509433962264,36.36363636363637,9.090909090909092,22.72727272727273,31.81818181818182
12.670565302144249,13.450292397660817,18.9083820662768,16.95906432748538,15.39961013645224,7.212475633528265,10.1364522417154,5.263157894736842,29.118329466357306,20.88167053364269,33.52668213457076,16.473317865429234,45.63106796116505,1.941747572815534,33.00970873786408,19.41747572815534
10.080645161290322,15.725806451612902,17.338709677419352,16.532258064516128,16.129032258064516,13.306451612903224,9.07258064516129,1.814516129032258,25.53191489361702,24.46808510638298,23.93617021276596,26.06382978723404,46.315789473684205,3.1578947368421053,41.05263157894736,9.473684210526315
14.117647058823529,15.294117647058824,17.647058823529413,15.294117647058824,12.941176470588236,5.882352941176471,10.588235294117647,8.23529411764706,27.45098039215686,22.549019607843135,24.509803921568626,25.49019607843137,38.095238095238095,9.523809523809524,23.80952380952381,28.57142857142857
18.06282722513089,18.06282722513089,18.586387434554975,14.921465968586388,13.089005235602095,1.5706806282722514,7.329842931937173,8.37696335078534,31.050656660412756,18.94934333958724,20.26266416510319,29.737335834896808,61.33333333333333,2.6666666666666665,4.0,32.0
13.52112676056338,15.774647887323944,18.30985915492958,14.929577464788734,13.52112676056338,7.323943661971831,10.140845070422536,6.47887323943662,28.018223234624145,21.981776765375855,28.246013667425967,21.75398633257403,43.66197183098591,2.816901408450704,26.76056338028169,26.76056338028169
14.329268292682926,15.548780487804878,18.29268292682927,15.853658536585366,13.414634146341463,5.48780487804878,9.451219512195122,7.621951219512195,33.62369337979094,16.37630662020906,24.041811846689896,25.958188153310108,46.96969696969697,3.0303030303030303,22.727272727272727,27.272727272727273
