target_names,direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8,target
m,10.9375,13.020833333333334,18.489583333333336,16.536458333333336,15.364583333333334,9.895833333333334,11.067708333333334,4.6875,13
m,12.311015118790497,14.68682505399568,17.92656587473002,15.982721382289416,14.038876889848812,8.423326133909287,10.151187904967601,6.479481641468682,13
m,16.055045871559635,16.28440366972477,17.660550458715598,16.51376146788991,11.697247706422019,2.293577981651376,8.256880733944955,11.238532110091743,13
m,12.283737024221452,15.224913494809687,17.993079584775085,16.089965397923873,14.878892733564012,9.16955017301038,9.515570934256054,4.844290657439446,13
m,12.64367816091954,14.559386973180077,23.754789272030653,11.685823754789272,11.302681992337165,5.172413793103448,15.900383141762452,4.980842911877395,13
m,15.126050420168067,16.80672268907563,17.857142857142858,16.176470588235293,13.23529411764706,4.621848739495799,7.983193277310924,8.193277310924369,13
m,12.573673870333987,15.324165029469548,17.87819253438114,16.699410609037326,15.324165029469548,8.840864440078585,8.644400785854616,4.715127701375245,13
m,14.257425742574258,16.435643564356436,17.821782178217823,16.237623762376238,14.653465346534654,6.534653465346535,7.920792079207921,6.138613861386139,13
m,15.26315789473684,16.57894736842105,18.157894736842103,16.842105263157894,14.473684210526315,4.7368421052631575,7.368421052631579,6.578947368421052,13
m,13.186813186813186,16.117216117216117,17.58241758241758,17.032967032967033,14.652014652014651,7.692307692307692,7.875457875457875,5.86080586080586,13
m,13.267326732673268,16.03960396039604,17.821782178217823,17.22772277227723,15.247524752475249,7.524752475247525,7.722772277227723,5.148514851485149,13
m,14.37125748502994,16.167664670658684,17.964071856287426,16.56686626746507,13.972055888223553,5.588822355289421,8.183632734530939,7.18562874251497,13
m,12.255772646536412,14.920071047957371,17.93960923623446,15.985790408525755,14.209591474245116,8.703374777975133,9.946714031971581,6.039076376554174,13
m,13.90728476821192,16.997792494481235,18.101545253863133,16.777041942604857,16.114790286975715,7.726269315673289,6.84326710816777,3.532008830022075,13
m,13.608247422680412,15.876288659793813,17.731958762886595,16.70103092783505,14.02061855670103,6.597938144329897,8.45360824742268,7.010309278350515,13
m,12.634408602150536,16.129032258064516,17.473118279569892,16.666666666666664,14.784946236559138,8.870967741935484,8.333333333333332,5.10752688172043,13
m,15.682656826568266,17.527675276752767,18.081180811808117,16.420664206642066,14.022140221402214,4.612546125461255,6.826568265682657,6.826568265682657,13
m,14.987080103359173,16.795865633074936,18.08785529715762,17.31266149870801,15.24547803617571,5.426356589147287,6.718346253229973,5.426356589147287,13
m,17.09844559585492,17.616580310880828,18.134715025906733,14.248704663212434,11.139896373056994,2.33160621761658,8.808290155440414,10.621761658031087,13
m,12.373225152129818,16.63286004056795,17.849898580121703,17.038539553752535,16.63286004056795,9.939148073022313,7.302231237322515,2.231237322515213,13
m,12.156862745098039,16.666666666666668,17.647058823529413,16.07843137254902,15.294117647058822,10.392156862745098,8.235294117647058,3.5294117647058822,13
m,13.636363636363637,15.625000000000002,18.181818181818183,17.045454545454547,15.625000000000002,7.1022727272727275,7.954545454545455,4.829545454545455,13
m,14.92063492063492,16.349206349206348,17.77777777777778,14.444444444444443,12.53968253968254,5.396825396825396,9.682539682539682,8.88888888888889,13
m,15.689655172413794,16.896551724137932,18.27586206896552,14.482758620689657,12.24137931034483,4.310344827586207,9.310344827586208,8.793103448275863,13
m,11.431870669745958,16.166281755196305,16.97459584295612,15.011547344110854,15.357967667436489,12.355658198614318,9.353348729792147,3.348729792147806,13
m,15.182186234817813,16.59919028340081,18.016194331983804,17.206477732793523,14.37246963562753,4.4534412955465585,7.08502024291498,7.08502024291498,13
m,13.986013986013985,16.433566433566433,18.18181818181818,15.734265734265733,15.034965034965035,7.3426573426573425,8.391608391608392,4.895104895104895,13
m,14.728682170542635,17.05426356589147,18.34625322997416,16.537467700258397,15.503875968992247,6.459948320413436,6.976744186046511,4.3927648578811365,13
m,12.833333333333332,16.5,18.0,17.166666666666664,16.666666666666664,9.333333333333332,7.0,2.5,13
m,16.743119266055047,16.743119266055047,18.34862385321101,16.055045871559635,13.073394495412845,2.064220183486239,7.79816513761468,9.174311926605505,13
m,13.893653516295025,16.29502572898799,17.667238421955403,16.46655231560892,13.722126929674099,6.689536878216123,8.23327615780446,7.0325900514579756,13
m,13.307984790874524,15.779467680608365,17.680608365019012,16.349809885931556,13.878326996197718,7.41444866920152,8.745247148288973,6.844106463878327,13
m,12.814070351758794,14.824120603015075,18.341708542713565,15.829145728643216,14.321608040201003,7.78894472361809,10.050251256281406,6.030150753768844,13
m,16.08040201005025,17.08542713567839,18.844221105527637,15.57788944723618,15.07537688442211,4.522613065326633,7.537688442211055,5.276381909547738,13
m,12.23404255319149,15.691489361702127,18.351063829787233,17.02127659574468,17.5531914893617,10.106382978723405,7.712765957446808,1.3297872340425532,13
m,14.1439205955335,16.87344913151365,17.866004962779158,16.377171215880892,14.88833746898263,6.947890818858561,7.444168734491315,5.459057071960298,13
m,11.925042589437819,16.013628620102214,17.37649063032368,17.035775127768314,16.013628620102214,10.39182282793867,7.836456558773424,3.4071550255536627,13
m,13.409090909090908,16.363636363636363,17.727272727272727,17.045454545454543,15.227272727272727,7.5,7.5,5.2272727272727275,13
m,14.519906323185012,16.627634660421545,17.798594847775178,15.22248243559719,12.646370023419204,5.85480093676815,9.133489461358314,8.196721311475411,13
m,16.624040920716112,17.39130434782609,18.670076726342714,14.83375959079284,13.81074168797954,3.8363171355498724,7.928388746803069,6.90537084398977,13
m,15.231788079470197,17.660044150110373,18.543046357615893,15.894039735099337,15.231788079470197,5.960264900662251,7.28476821192053,4.194260485651214,13
m,14.772727272727273,16.47727272727273,17.897727272727273,15.056818181818183,12.500000000000002,5.397727272727273,9.375,8.522727272727273,13
m,15.501519756838904,16.717325227963524,18.2370820668693,16.109422492401215,13.98176291793313,4.25531914893617,7.90273556231003,7.2948328267477205,13
m,12.820512820512821,16.025641025641026,17.147435897435898,15.865384615384617,15.064102564102566,9.775641025641027,8.493589743589745,4.807692307692308,13
m,12.018140589569162,15.419501133786849,17.913832199546487,15.192743764172336,14.512471655328799,9.977324263038549,9.977324263038549,4.988662131519274,13
m,17.195767195767196,17.46031746031746,18.51851851851852,14.02116402116402,11.904761904761903,2.380952380952381,8.73015873015873,9.788359788359788,13
m,14.048059149722736,16.45101663585952,17.744916820702404,17.00554528650647,14.417744916820704,6.284658040665435,7.578558225508318,6.469500924214418,13
m,15.126050420168067,17.086834733893557,18.207282913165265,16.526610644257705,14.84593837535014,5.602240896358543,7.002801120448179,5.602240896358543,13
m,12.684365781710914,16.519174041297934,17.99410029498525,15.929203539823009,15.634218289085545,9.43952802359882,8.55457227138643,3.2448377581120944,13
m,12.607099143206854,15.544675642594859,17.99265605875153,14.56548347613219,13.708690330477356,9.05752753977968,10.648714810281517,5.875152998776009,13
m,12.4031007751938,15.891472868217056,17.829457364341085,15.697674418604652,14.534883720930234,9.30232558139535,9.30232558139535,5.038759689922481,13
m,15.18987341772152,16.70886075949367,18.227848101265824,17.21518987341772,15.443037974683545,5.3164556962025316,6.582278481012659,5.3164556962025316,13
m,15.296803652968036,17.35159817351598,18.036529680365295,16.666666666666664,14.61187214611872,5.251141552511415,6.8493150684931505,5.93607305936073,13
m,12.014134275618375,14.840989399293287,18.197879858657245,14.664310954063605,13.427561837455832,9.187279151943462,11.307420494699647,6.360424028268551,13
m,16.024340770791074,16.430020283975658,17.647058823529413,16.430020283975658,11.76470588235294,2.636916835699797,8.113590263691684,10.953346855983773,13
m,15.316901408450704,16.901408450704224,18.133802816901408,16.02112676056338,13.556338028169012,4.577464788732394,7.922535211267605,7.570422535211267,13
m,11.793611793611793,15.47911547911548,17.936117936117938,16.461916461916463,15.724815724815725,10.073710073710075,8.845208845208845,3.6855036855036856,13
m,10.146699266503667,15.036674816625917,17.726161369193154,14.547677261613691,14.303178484107578,12.713936430317847,11.491442542787286,4.034229828850855,13
m,12.396694214876034,15.702479338842975,17.90633608815427,15.702479338842975,14.325068870523417,9.090909090909092,9.641873278236915,5.234159779614325,13
m,14.473684210526315,15.789473684210526,17.894736842105264,14.473684210526315,11.578947368421051,5.263157894736842,10.526315789473683,10.0,13
m,15.2073732718894,16.589861751152075,18.202764976958527,16.129032258064516,14.055299539170507,4.838709677419355,7.8341013824884795,7.142857142857143,13
m,12.853470437017995,16.195372750642672,17.480719794344473,16.966580976863753,16.195372750642672,9.254498714652955,7.4550128534704365,3.5989717223650386,13
m,16.2839248434238,16.910229645093946,18.789144050104383,15.031315240083508,13.36116910229645,3.549060542797495,8.559498956158663,7.515657620041754,13
m,12.777777777777777,15.74074074074074,17.59259259259259,17.037037037037035,15.555555555555555,8.703703703703702,7.962962962962963,4.62962962962963,13
m,13.869863013698629,17.294520547945204,17.97945205479452,16.952054794520546,16.095890410958905,7.876712328767123,6.506849315068493,3.4246575342465753,13
m,14.962121212121213,16.666666666666668,17.613636363636363,15.909090909090908,12.878787878787879,4.924242424242424,8.333333333333334,8.712121212121213,13
m,13.973799126637555,16.375545851528386,17.90393013100437,17.24890829694323,15.283842794759826,6.7685589519650655,7.20524017467249,5.240174672489083,13
m,14.578587699316628,16.173120728929383,17.995444191343964,16.40091116173121,13.895216400911162,5.694760820045558,8.200455580865604,7.061503416856492,13
m,17.52577319587629,17.673048600883654,18.851251840942563,11.634756995581737,10.309278350515465,2.2091310751104567,10.89837997054492,10.89837997054492,13
m,13.958333333333334,16.666666666666668,17.708333333333336,14.166666666666668,12.708333333333334,7.291666666666667,10.0,7.5,13
m,13.559322033898304,16.525423728813557,17.796610169491526,16.525423728813557,15.254237288135592,8.050847457627118,7.627118644067796,4.661016949152542,13
m,13.023255813953488,15.503875968992247,17.209302325581394,17.05426356589147,14.41860465116279,7.751937984496124,8.217054263565892,6.821705426356589,13
m,11.335012594458439,16.876574307304786,17.632241813602015,15.869017632241814,16.120906801007557,12.090680100755668,8.312342569269521,1.7632241813602016,13
m,14.361702127659575,15.957446808510639,18.351063829787233,15.957446808510639,14.361702127659575,5.851063829787234,8.77659574468085,6.382978723404255,13
m,14.824797843665767,16.981132075471695,18.059299191374663,16.711590296495956,14.824797843665767,5.929919137466307,7.008086253369272,5.660377358490566,13
m,13.479052823315117,16.029143897996356,17.304189435336976,16.39344262295082,13.66120218579235,7.103825136612022,8.561020036429872,7.468123861566484,13
m,15.428571428571427,17.428571428571427,18.57142857142857,17.142857142857142,16.857142857142858,6.0,5.7142857142857135,2.8571428571428568,13
m,14.317180616740087,16.740088105726873,17.841409691629956,16.740088105726873,14.537444933920705,6.167400881057269,7.488986784140969,6.167400881057269,13
m,12.016293279022404,16.29327902240326,17.311608961303463,17.10794297352342,16.08961303462322,10.386965376782078,7.535641547861507,3.258655804480652,13
m,13.696060037523452,15.572232645403377,17.636022514071293,17.26078799249531,13.883677298311444,6.0037523452157595,8.25515947467167,7.692307692307692,13
m,12.444444444444443,17.11111111111111,17.77777777777778,16.0,15.777777777777777,10.444444444444445,7.777777777777778,2.6666666666666665,13
m,13.367609254498714,16.452442159383033,17.737789203084834,16.709511568123393,15.167095115681233,7.969151670951156,7.712082262210797,4.884318766066838,13
m,11.851851851851851,14.074074074074073,22.074074074074073,14.666666666666666,12.888888888888888,6.222222222222221,13.333333333333332,4.888888888888888,13
m,14.318706697459584,16.397228637413395,18.013856812933025,16.628175519630485,14.780600461893764,6.235565819861431,7.621247113163972,6.0046189376443415,13
m,14.132762312633833,16.488222698072807,17.77301927194861,16.916488222698074,14.5610278372591,6.4239828693790155,7.494646680942185,6.209850107066381,13
m,16.822429906542055,17.05607476635514,17.990654205607477,16.822429906542055,13.08411214953271,1.8691588785046729,6.775700934579439,9.57943925233645,13
m,15.919629057187016,14.683153013910355,16.537867078825347,16.228748068006183,12.673879443585781,3.400309119010819,8.809891808346213,11.746522411128284,13
m,14.925373134328357,17.313432835820894,17.91044776119403,16.71641791044776,14.62686567164179,5.671641791044776,6.865671641791044,5.970149253731343,13
m,14.74820143884892,17.086330935251798,17.805755395683452,16.18705035971223,13.489208633093524,5.575539568345324,7.733812949640288,7.37410071942446,13
m,14.125560538116593,17.48878923766816,18.161434977578477,14.798206278026907,14.349775784753364,7.8475336322869955,8.52017937219731,4.708520179372197,13
m,12.831858407079647,15.265486725663717,17.920353982300885,16.371681415929203,14.380530973451329,7.964601769911505,9.29203539823009,5.9734513274336285,13
m,14.084507042253522,15.727699530516432,18.07511737089202,16.431924882629108,14.31924882629108,6.338028169014085,8.450704225352112,6.572769953051643,13
m,14.232902033271719,16.635859519408502,18.11460258780037,16.45101663585952,15.157116451016636,6.839186691312385,7.578558225508318,4.990757855822551,13
m,12.702702702702704,16.756756756756758,18.10810810810811,16.486486486486488,16.756756756756758,9.72972972972973,7.567567567567568,1.891891891891892,13
m,14.349775784753364,15.47085201793722,17.48878923766816,15.695067264573991,11.210762331838566,4.4843049327354265,10.08968609865471,11.210762331838566,13
m,14.18918918918919,16.216216216216218,17.792792792792792,15.99099099099099,13.513513513513514,6.081081081081082,8.558558558558559,7.657657657657658,13
m,16.28440366972477,17.201834862385322,18.34862385321101,17.201834862385322,14.908256880733946,3.211009174311927,6.192660550458716,6.651376146788992,13
m,15.85014409221902,17.002881844380404,18.155619596541786,17.29106628242075,14.985590778097983,4.034582132564841,6.340057636887608,6.340057636887608,13
m,13.932584269662922,16.853932584269664,17.528089887640448,15.730337078651685,13.48314606741573,6.966292134831461,8.314606741573034,7.191011235955056,13
m,17.25,18.25,18.25,15.5,13.5,2.75,6.75,7.75,13
m,12.915851272015654,16.43835616438356,17.80821917808219,16.2426614481409,15.068493150684931,8.806262230919765,8.21917808219178,4.500978473581213,13
m,12.295081967213115,15.778688524590164,17.62295081967213,15.98360655737705,14.139344262295083,9.01639344262295,9.426229508196721,5.737704918032787,13
m,13.467048710601718,15.472779369627506,18.624641833810887,16.332378223495702,15.759312320916905,7.736389684813753,8.595988538681947,4.011461318051576,13
m,17.114093959731544,17.78523489932886,18.79194630872483,14.429530201342283,13.087248322147651,3.0201342281879198,8.053691275167786,7.718120805369128,13
m,16.70886075949367,17.468354430379748,18.48101265822785,15.696202531645572,13.417721518987342,3.037974683544304,7.341772151898734,7.848101265822786,13
m,12.383177570093459,15.654205607476635,17.990654205607477,17.05607476635514,16.35514018691589,9.57943925233645,7.94392523364486,3.0373831775700935,13
m,16.666666666666668,17.796610169491526,18.07909604519774,16.666666666666668,13.559322033898304,2.824858757062147,6.497175141242938,7.909604519774011,13
m,15.126050420168067,16.80672268907563,18.207282913165265,16.80672268907563,14.84593837535014,5.322128851540616,7.002801120448179,5.882352941176471,13
m,13.911290322580644,16.93548387096774,17.943548387096772,16.532258064516128,15.524193548387096,7.661290322580645,7.258064516129032,4.233870967741935,13
m,14.173228346456693,16.53543307086614,17.84776902887139,16.79790026246719,14.435695538057743,6.561679790026247,7.611548556430446,6.036745406824147,13
m,13.576158940397352,15.56291390728477,18.37748344370861,14.072847682119207,13.079470198675498,7.119205298013245,10.927152317880795,7.284768211920531,13
m,14.347826086956522,16.73913043478261,17.82608695652174,15.217391304347826,12.826086956521738,6.08695652173913,8.91304347826087,8.043478260869565,13
m,11.546840958605666,15.9041394335512,17.647058823529413,16.99346405228758,16.339869281045754,11.111111111111112,8.061002178649238,2.396514161220044,13
m,13.953488372093023,17.44186046511628,18.313953488372093,17.44186046511628,17.44186046511628,8.13953488372093,5.813953488372094,1.4534883720930234,13
m,14.864864864864865,16.385135135135133,18.243243243243242,16.554054054054053,14.358108108108107,5.236486486486486,7.77027027027027,6.587837837837838,13
m,13.036020583190394,15.608919382504288,18.353344768439108,15.608919382504288,14.751286449399656,8.23327615780446,9.433962264150942,4.974271012006861,13
m,14.462081128747794,16.049382716049383,17.636684303350968,14.638447971781304,11.816578483245149,5.82010582010582,10.052910052910052,9.523809523809524,13
m,14.136125654450261,16.49214659685864,17.801047120418847,16.230366492146597,14.397905759162304,6.806282722513089,8.115183246073299,6.020942408376963,13
m,12.36133122028526,16.64025356576862,17.9080824088748,14.896988906497622,14.580031695721077,10.142630744849445,9.508716323296355,3.9619651347068143,13
m,13.75,15.75,17.75,16.75,14.0,6.25,8.5,7.25,13
m,12.8,16.2,17.8,16.400000000000002,15.200000000000001,8.8,8.200000000000001,4.6000000000000005,13
m,14.257028112449799,17.068273092369477,18.27309236947791,15.261044176706827,15.060240963855422,7.429718875502008,8.23293172690763,4.417670682730924,13
m,14.379084967320262,16.666666666666668,17.973856209150327,14.215686274509805,12.581699346405228,6.699346405228758,9.803921568627452,7.6797385620915035,13
m,12.048192771084338,16.14457831325301,18.072289156626507,16.3855421686747,16.3855421686747,10.36144578313253,8.19277108433735,2.4096385542168672,13
m,11.891891891891891,15.675675675675675,17.83783783783784,15.855855855855856,14.954954954954955,10.09009009009009,9.36936936936937,4.324324324324325,13
m,13.972602739726026,15.616438356164382,17.80821917808219,16.43835616438356,13.698630136986301,6.027397260273972,8.767123287671232,7.671232876712328,13
m,11.026615969581748,15.779467680608365,17.680608365019012,16.920152091254753,16.730038022813687,11.787072243346007,8.174904942965778,1.9011406844106462,13
m,14.623655913978494,17.419354838709676,18.27956989247312,14.193548387096774,13.548387096774194,7.096774193548387,9.03225806451613,5.806451612903226,13
m,13.282732447817837,16.129032258064516,17.836812144212523,16.698292220113853,14.990512333965844,7.7798861480075905,7.969639468690702,5.313092979127135,13
m,14.942528735632184,16.954022988505745,18.39080459770115,16.379310344827584,15.517241379310343,6.0344827586206895,7.183908045977011,4.597701149425287,13
m,13.775510204081632,15.816326530612246,18.112244897959183,17.091836734693878,15.306122448979592,6.63265306122449,7.908163265306123,5.357142857142858,13
m,15.29051987767584,15.902140672782874,18.34862385321101,15.29051987767584,13.149847094801222,4.587155963302752,9.174311926605505,8.256880733944953,13
m,16.256157635467982,17.24137931034483,18.7192118226601,16.256157635467982,15.270935960591133,3.9408866995073892,6.8965517241379315,5.41871921182266,13
m,13.414634146341463,15.853658536585366,18.048780487804876,15.853658536585366,14.634146341463413,7.560975609756097,9.024390243902438,5.609756097560975,13
m,12.332439678284183,15.549597855227884,17.962466487935657,16.353887399463808,15.549597855227884,9.115281501340483,8.847184986595174,4.289544235924933,13
m,15.068493150684931,15.459882583170254,16.2426614481409,14.285714285714285,16.2426614481409,9.001956947162427,8.414872798434441,5.283757338551859,13
m,14.603174603174603,17.142857142857142,17.77777777777778,16.507936507936506,14.603174603174603,6.349206349206349,7.301587301587301,5.7142857142857135,13
m,12.663755458515285,15.72052401746725,17.90393013100437,16.812227074235807,15.72052401746725,8.951965065502185,8.078602620087336,4.148471615720524,13
m,15.122873345935728,16.446124763705104,17.958412098298677,15.122873345935728,12.287334593572778,4.725897920604915,9.262759924385634,9.073724007561436,13
m,15.272727272727273,16.90909090909091,18.0,16.181818181818183,13.454545454545455,4.7272727272727275,7.818181818181818,7.636363636363637,13
m,16.42651296829971,17.86743515850144,18.443804034582133,15.561959654178674,13.256484149855908,3.45821325648415,7.492795389048991,7.492795389048991,13
m,12.574850299401197,16.167664670658684,17.764471057884233,17.16566866267465,15.968063872255488,9.181636726546905,7.584830339321357,3.592814371257485,13
m,11.924686192468618,15.690376569037657,17.99163179916318,16.736401673640167,16.317991631799163,10.251046025104602,8.368200836820083,2.719665271966527,13
m,15.980629539951574,17.91767554479419,18.159806295399516,15.254237288135593,13.559322033898304,4.842615012106537,7.506053268765133,6.779661016949152,13
m,14.725274725274724,17.36263736263736,17.582417582417584,16.263736263736263,13.406593406593407,5.714285714285714,7.472527472527473,7.472527472527473,13
m,15.138592750533048,17.484008528784646,18.33688699360341,15.138592750533048,14.498933901918976,6.183368869936034,7.88912579957356,5.330490405117271,13
m,14.981273408239701,17.04119850187266,17.97752808988764,17.228464419475657,15.54307116104869,5.617977528089888,6.367041198501873,5.2434456928838955,13
m,14.939759036144578,17.10843373493976,17.83132530120482,17.349397590361445,16.14457831325301,6.265060240963855,6.024096385542169,4.337349397590361,13
m,14.097744360902254,15.601503759398495,17.857142857142858,16.165413533834585,14.849624060150376,6.954887218045112,8.458646616541353,6.015037593984962,13
m,14.184397163120568,16.78486997635934,17.96690307328605,15.366430260047283,14.657210401891254,7.328605200945627,8.274231678486998,5.4373522458628845,13
m,14.30745814307458,16.28614916286149,17.35159817351598,15.981735159817351,12.633181126331811,5.78386605783866,8.67579908675799,8.980213089802131,13
m,16.216216216216218,15.97051597051597,17.69041769041769,15.724815724815725,11.793611793611793,2.7027027027027026,8.5995085995086,11.302211302211303,13
m,12.008733624454148,15.938864628820962,17.467248908296945,16.812227074235807,15.283842794759826,9.825327510917031,8.296943231441048,4.366812227074236,13
m,14.758269720101781,16.28498727735369,17.8117048346056,16.53944020356234,13.740458015267176,5.089058524173028,7.888040712468193,7.888040712468193,13
m,14.5,16.25,18.25,16.0,14.5,6.0,8.25,6.25,13
m,14.21875,16.25,18.125,17.1875,15.0,6.25,7.34375,5.625,13
m,13.978494623655914,17.025089605734767,18.100358422939067,15.770609318996415,14.695340501792115,7.526881720430107,8.064516129032258,4.838709677419355,13
m,13.846153846153847,17.582417582417584,18.021978021978022,14.285714285714285,13.846153846153847,8.351648351648352,9.010989010989011,5.054945054945055,13
m,16.009280742459396,16.937354988399072,17.865429234338745,17.865429234338745,14.153132250580045,3.0162412993039442,6.2645011600928076,7.888631090487238,13
m,13.151927437641724,16.099773242630388,17.913832199546487,17.460317460317462,16.099773242630388,8.16326530612245,7.2562358276643995,3.854875283446712,13
m,11.538461538461538,16.420118343195266,17.75147928994083,15.088757396449704,14.940828402366865,11.390532544378699,9.615384615384615,3.2544378698224854,13
m,13.559322033898304,16.38418079096045,18.267419962335214,15.254237288135593,14.312617702448211,7.721280602636535,9.227871939736346,5.273069679849341,13
m,13.035381750465548,16.387337057728118,17.690875232774673,17.13221601489758,15.456238361266294,8.379888268156424,7.4487895716946,4.4692737430167595,13
m,15.801354401805868,16.02708803611738,17.83295711060948,16.93002257336343,12.641083521444695,2.708803611738149,7.900677200902934,10.15801354401806,13
m,13.097713097713099,16.424116424116423,17.671517671517673,16.216216216216218,14.553014553014554,8.316008316008316,8.316008316008316,5.405405405405405,13
m,14.166666666666668,16.11111111111111,18.055555555555557,15.833333333333334,14.166666666666668,6.388888888888889,8.61111111111111,6.666666666666667,13
m,14.67116357504216,14.839797639123104,15.85160202360877,12.984822934232715,15.345699831365938,9.780775716694773,10.118043844856661,6.408094435075886,13
m,12.918660287081341,15.311004784688997,18.181818181818183,14.673046251993622,13.556618819776716,8.133971291866029,10.685805422647528,6.539074960127592,13
m,12.051282051282051,17.17948717948718,17.69230769230769,15.128205128205128,14.87179487179487,11.025641025641026,8.974358974358974,3.0769230769230766,13
m,11.01123595505618,15.50561797752809,17.752808988764045,14.831460674157302,14.382022471910112,11.685393258426966,10.674157303370785,4.157303370786517,13
m,13.784461152882205,16.040100250626566,17.794486215538846,16.791979949874687,14.536340852130325,6.7669172932330826,8.020050125313283,6.265664160401002,13
m,14.393939393939394,16.91919191919192,18.434343434343436,17.171717171717173,16.91919191919192,7.070707070707071,6.313131313131313,2.777777777777778,13
m,13.5,15.833333333333332,17.5,16.666666666666664,15.5,7.833333333333333,7.833333333333333,5.333333333333333,13
m,14.820846905537458,16.612377850162865,17.75244299674267,16.449511400651463,13.192182410423452,4.885993485342019,7.980456026058631,8.306188925081432,13
m,16.230366492146597,16.57940663176265,18.673647469458988,13.961605584642234,11.69284467713787,3.141361256544503,9.947643979057592,9.773123909249563,13
m,14.885496183206108,16.412213740458018,17.557251908396946,15.648854961832063,11.832061068702291,4.580152671755726,8.969465648854962,10.114503816793894,13
m,14.750542299349242,16.48590021691974,18.004338394793926,16.702819956616054,14.316702819956616,5.42299349240781,7.592190889370933,6.724511930585684,13
m,15.076923076923078,16.0,17.846153846153847,17.230769230769234,15.384615384615385,5.230769230769231,7.0769230769230775,6.153846153846154,13
m,16.05839416058394,16.78832116788321,17.761557177615572,16.05839416058394,11.922141119221411,2.9197080291970803,8.02919708029197,10.462287104622872,13
m,16.54501216545012,18.004866180048662,18.491484184914842,15.815085158150852,14.355231143552311,4.13625304136253,6.812652068126521,5.839416058394161,13
