m,17.27574750830565,17.60797342192691,17.940199335548172,15.282392026578073,13.621262458471762,3.3222591362126246,7.308970099667774,7.641196013289036,25.45103092783505,24.548969072164947,29.44587628865979,20.554123711340203,56.06060606060606,7.575757575757576,12.121212121212121,24.242424242424242,21
m,17.279411764705884,17.279411764705884,18.014705882352942,16.176470588235297,13.602941176470589,2.573529411764706,6.98529411764706,8.088235294117649,27.94117647058824,22.058823529411768,26.160990712074305,23.8390092879257,59.64912280701754,5.263157894736842,7.017543859649122,28.07017543859649,21
m,17.0,17.666666666666664,18.0,15.333333333333332,12.0,2.333333333333333,8.0,9.666666666666666,24.240506329113927,25.759493670886076,28.860759493670887,21.139240506329116,50.746268656716424,5.970149253731344,10.447761194029852,32.83582089552239,21
m,16.05839416058394,17.153284671532848,17.153284671532848,14.598540145985401,13.86861313868613,5.474452554744525,8.02919708029197,7.664233576642336,27.323162274618586,22.676837725381414,26.56033287101248,23.439667128987516,60.0,6.0,12.0,22.0,21
m,14.239482200647249,15.210355987055015,17.79935275080906,16.504854368932037,15.210355987055015,6.796116504854369,8.414239482200648,5.825242718446602,25.095057034220535,24.90494296577947,30.481622306717366,19.518377693282638,50.746268656716424,7.462686567164179,25.373134328358212,16.417910447761194,21
m,17.48878923766816,18.385650224215247,18.385650224215247,16.143497757847534,14.349775784753364,2.690582959641256,6.278026905829597,6.278026905829597,26.822157434402335,23.17784256559767,26.676384839650147,23.323615160349856,60.0,6.0,10.0,24.0,21
m,12.727272727272728,14.181818181818182,17.81818181818182,17.81818181818182,17.454545454545453,8.727272727272727,8.0,3.272727272727273,25.93103448275862,24.068965517241377,28.75862068965517,21.241379310344826,53.44827586206896,6.896551724137931,29.310344827586206,10.344827586206897,21
m,16.470588235294116,16.862745098039216,18.431372549019606,15.294117647058822,14.509803921568627,4.705882352941177,7.8431372549019605,5.88235294117647,26.710334788937406,23.28966521106259,28.457059679767102,21.542940320232894,51.61290322580645,8.064516129032258,16.129032258064516,24.193548387096772,21
m,16.751269035532992,17.258883248730964,18.274111675126903,17.76649746192893,16.751269035532992,3.5532994923857864,5.0761421319796955,4.568527918781726,27.089783281733748,22.910216718266255,25.61919504643963,24.38080495356037,70.73170731707317,4.878048780487805,9.75609756097561,14.634146341463413,21
m,13.694267515923567,14.64968152866242,17.197452229299362,15.92356687898089,15.605095541401273,8.280254777070063,8.9171974522293,5.732484076433121,25.618631732168847,24.38136826783115,28.966521106259094,21.033478893740902,54.3859649122807,7.017543859649122,28.07017543859649,10.526315789473683,21
m,14.173228346456694,15.748031496062993,17.716535433070867,17.716535433070867,17.322834645669293,7.480314960629921,6.692913385826772,3.1496062992125986,28.380281690140848,21.619718309859156,29.366197183098592,20.633802816901408,59.25925925925926,7.407407407407407,22.22222222222222,11.11111111111111,21
m,15.677966101694915,16.94915254237288,17.796610169491526,16.101694915254235,16.101694915254235,5.932203389830509,6.779661016949152,4.661016949152542,24.81536189069424,25.184638109305762,29.98522895125554,20.01477104874446,62.50000000000001,6.25,20.833333333333336,10.416666666666668,21
m,14.728682170542637,15.503875968992249,17.829457364341085,16.27906976744186,15.891472868217056,6.589147286821706,8.13953488372093,5.038759689922481,24.2603550295858,25.7396449704142,31.065088757396452,18.93491124260355,51.66666666666667,8.333333333333334,23.333333333333336,16.666666666666668,21
m,17.51152073732719,18.433179723502306,18.433179723502306,17.05069124423963,14.746543778801843,2.3041474654377883,5.529953917050691,5.990783410138249,27.379095163806554,22.62090483619345,27.30109204368175,22.698907956318255,62.0,6.0,10.0,22.0,21
m,17.346938775510203,17.346938775510203,16.666666666666668,14.625850340136054,14.285714285714285,5.1020408163265305,7.142857142857142,7.482993197278911,26.263297872340424,23.736702127659573,28.98936170212766,21.01063829787234,65.38461538461539,7.6923076923076925,9.615384615384615,17.307692307692307,21
m,17.322834645669293,17.716535433070867,18.50393700787402,15.748031496062993,14.173228346456694,2.7559055118110236,6.692913385826772,7.086614173228347,24.46675031367629,25.533249686323717,27.289836888331244,22.71016311166876,58.92857142857143,5.357142857142858,10.714285714285715,25.0,21
m,17.374517374517374,17.760617760617762,17.760617760617762,15.83011583011583,13.127413127413128,2.3166023166023164,6.94980694980695,8.880308880308881,23.72060857538036,26.279391424619643,28.423236514522824,21.57676348547718,58.18181818181818,5.454545454545454,7.2727272727272725,29.09090909090909,21
m,17.293233082706767,17.669172932330827,18.421052631578945,15.789473684210526,13.533834586466165,2.631578947368421,7.142857142857142,7.518796992481203,26.426630434782606,23.57336956521739,29.95923913043478,20.040760869565215,56.89655172413793,5.172413793103448,10.344827586206897,27.586206896551722,21
m,15.613382899628252,15.985130111524162,17.100371747211895,16.356877323420072,14.126394052044608,4.83271375464684,7.806691449814126,8.178438661710036,24.69418960244648,25.305810397553515,29.58715596330275,20.412844036697248,56.60377358490566,7.547169811320755,9.433962264150944,26.41509433962264,21
m,15.129151291512915,16.605166051660518,18.081180811808117,16.974169741697416,15.498154981549815,5.535055350553505,7.011070110701107,5.166051660516605,24.686716791979947,25.31328320802005,28.82205513784461,21.17794486215539,55.73770491803279,6.557377049180328,19.672131147540984,18.0327868852459,21
m,18.359375,18.75,18.359375,16.015625,14.0625,1.5625,5.859375,7.03125,25.184094256259204,24.815905743740796,28.571428571428573,21.42857142857143,61.01694915254237,6.779661016949152,6.779661016949152,25.423728813559322,21
m,16.666666666666664,17.708333333333332,17.708333333333332,15.277777777777777,12.152777777777777,3.125,7.986111111111111,9.375,25.8273381294964,24.172661870503596,29.424460431654676,20.575539568345324,50.79365079365079,6.349206349206349,11.11111111111111,31.746031746031743,21
m,15.018315018315016,16.483516483516482,17.94871794871795,16.84981684981685,15.018315018315016,5.4945054945054945,7.326007326007326,5.86080586080586,26.903553299492383,23.096446700507613,30.901015228426395,19.0989847715736,54.09836065573771,6.557377049180328,19.672131147540984,19.672131147540984,21
m,17.32851985559567,18.050541516245488,17.32851985559567,14.44043321299639,13.357400722021662,3.9711191335740077,7.581227436823105,7.942238267148015,26.80151706700379,23.198482932996203,28.887484197218708,21.11251580278129,56.89655172413793,6.896551724137931,8.620689655172413,27.586206896551722,21
m,17.30769230769231,18.076923076923077,17.692307692307693,15.384615384615385,13.461538461538462,3.4615384615384617,6.923076923076923,7.6923076923076925,28.22822822822823,21.77177177177177,28.903903903903906,21.096096096096097,60.78431372549019,5.88235294117647,11.76470588235294,21.56862745098039,21
m,16.666666666666668,16.666666666666668,17.829457364341085,16.666666666666668,15.116279069767442,3.8759689922480622,6.589147286821706,6.589147286821706,23.466476462196862,26.53352353780314,31.09843081312411,18.901569186875893,58.92857142857143,7.142857142857143,14.285714285714286,19.642857142857142,21
m,17.84037558685446,18.309859154929576,18.779342723004696,15.96244131455399,15.023474178403756,2.347417840375587,6.103286384976526,5.633802816901408,23.333333333333336,26.666666666666668,29.015151515151516,20.984848484848484,61.224489795918366,6.122448979591837,10.204081632653061,22.448979591836736,21
m,17.343173431734318,17.71217712177122,17.71217712177122,15.498154981549815,13.653136531365314,2.952029520295203,7.011070110701107,8.118081180811808,23.10924369747899,26.89075630252101,32.773109243697476,17.22689075630252,56.89655172413793,6.896551724137931,10.344827586206897,25.86206896551724,21
m,17.289719626168225,18.22429906542056,18.69158878504673,17.757009345794394,16.35514018691589,2.803738317757009,4.672897196261682,4.205607476635514,27.62784090909091,22.372159090909093,28.19602272727273,21.803977272727273,69.56521739130434,4.3478260869565215,10.869565217391305,15.217391304347824,21
m,18.01801801801802,18.01801801801802,18.46846846846847,15.765765765765765,15.315315315315315,2.7027027027027026,5.8558558558558556,5.8558558558558556,24.101796407185628,25.89820359281437,31.661676646706585,18.33832335329341,65.3061224489796,6.122448979591837,10.204081632653061,18.367346938775512,21
m,17.687074829931973,18.027210884353742,17.346938775510203,14.965986394557822,13.26530612244898,3.061224489795918,7.142857142857142,8.503401360544217,25.505443234836704,24.494556765163296,28.304821150855364,21.695178849144636,59.32203389830508,6.779661016949152,6.779661016949152,27.11864406779661,21
