direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8
13.624678663239074,16.709511568123393,17.99485861182519,16.452442159383033,15.681233933161954,8.226221079691516,7.712082262210797,3.5989717223650386
15.0,16.0,17.0,14.0,14.0,7.0,10.0,7.0
13.472485768500949,16.31878557874763,17.26755218216319,14.041745730550286,12.903225806451614,8.538899430740038,10.246679316888045,7.2106261859582546
14.285714285714286,15.126050420168067,16.80672268907563,15.126050420168067,13.445378151260504,6.722689075630252,10.084033613445378,8.403361344537815
11.764705882352942,12.418300653594772,18.736383442265797,18.51851851851852,17.429193899782135,8.49673202614379,9.368191721132899,3.2679738562091507
11.252653927813164,16.13588110403397,17.62208067940552,15.711252653927813,15.286624203821656,11.67728237791932,9.341825902335456,2.9723991507431
13.492063492063492,16.666666666666664,17.46031746031746,14.285714285714285,12.698412698412698,7.936507936507936,10.317460317460316,7.142857142857142
12.590799031476998,13.559322033898304,18.401937046004843,17.675544794188863,16.222760290556902,7.74818401937046,9.200968523002421,4.600484261501211
12.142857142857142,15.178571428571429,17.857142857142858,15.0,13.392857142857142,9.107142857142858,10.892857142857142,6.428571428571429
12.371134020618555,15.463917525773194,17.525773195876287,15.463917525773194,14.432989690721648,9.278350515463917,10.309278350515463,5.154639175257731
12.652068126520682,13.625304136253042,18.978102189781023,18.491484184914842,17.761557177615572,7.785888077858881,8.27250608272506,2.4330900243309004
15.136476426799009,18.114143920595534,17.866004962779158,16.377171215880892,15.632754342431763,6.699751861042184,6.20347394540943,3.970223325062035
13.223140495867769,15.702479338842975,17.355371900826448,15.702479338842975,13.223140495867769,7.43801652892562,9.917355371900827,7.43801652892562
11.777301927194861,13.062098501070665,18.843683083511777,17.130620985010708,16.488222698072807,8.993576017130621,10.278372591006423,3.4261241970021414
10.436432637571158,15.37001897533207,17.647058823529413,15.939278937381404,15.559772296015181,12.523719165085389,9.867172675521822,2.6565464895635675
13.08411214953271,15.88785046728972,17.757009345794394,14.953271028037383,14.018691588785046,8.411214953271028,10.280373831775702,5.607476635514018
13.741721854304636,14.735099337748345,18.046357615894042,15.56291390728477,14.23841059602649,6.953642384105961,9.933774834437086,6.788079470198676
15.047021943573668,16.614420062695928,17.554858934169282,15.047021943573668,13.16614420062696,5.956112852664577,8.777429467084641,7.836990595611286
16.872427983539094,17.695473251028808,18.106995884773664,16.049382716049383,14.814814814814815,3.7037037037037037,6.584362139917696,6.172839506172839
14.794520547945204,16.712328767123285,18.356164383561644,14.520547945205479,12.876712328767123,5.7534246575342465,9.58904109589041,7.397260273972602
12.989690721649485,15.670103092783505,17.938144329896907,15.051546391752577,12.989690721649485,7.835051546391752,10.309278350515463,7.216494845360824
12.76595744680851,15.780141843971633,17.5531914893617,14.361702127659575,13.120567375886525,9.042553191489363,10.638297872340425,6.73758865248227
14.423076923076923,15.384615384615385,17.307692307692307,14.423076923076923,13.461538461538462,6.730769230769231,10.576923076923077,7.6923076923076925
13.689095127610209,15.54524361948956,17.865429234338745,15.777262180974477,13.45707656612529,6.728538283062645,9.51276102088167,7.424593967517401
16.666666666666664,17.407407407407405,17.77777777777778,16.666666666666664,12.592592592592592,2.2222222222222223,7.037037037037036,9.62962962962963
13.766233766233764,16.1038961038961,17.92207792207792,15.584415584415583,13.246753246753245,6.753246753246753,9.35064935064935,7.272727272727272
13.25,16.0,17.75,15.75,13.75,7.75,9.25,6.5
14.957983193277313,16.638655462184875,17.81512605042017,16.302521008403364,13.613445378151262,5.2100840336134455,7.899159663865547,7.563025210084034
16.176470588235293,17.43697478991597,18.487394957983195,15.966386554621849,13.865546218487395,3.7815126050420167,7.352941176470589,6.932773109243698
17.091836734693878,18.112244897959183,18.112244897959183,16.581632653061224,15.561224489795919,3.826530612244898,5.612244897959184,5.1020408163265305
14.652014652014651,16.483516483516482,17.94871794871795,16.483516483516482,14.652014652014651,5.86080586080586,8.058608058608058,5.86080586080586
17.279411764705884,18.014705882352942,18.014705882352942,15.808823529411766,13.97058823529412,3.308823529411765,6.61764705882353,6.98529411764706
14.485165794066317,16.92844677137871,17.975567190226876,16.230366492146597,14.485165794066317,6.457242582897033,7.678883071553228,5.7591623036649215
16.06425702811245,17.068273092369477,18.27309236947791,15.261044176706827,13.25301204819277,4.016064257028113,8.23293172690763,7.831325301204819
17.24137931034483,17.624521072796934,17.624521072796934,15.7088122605364,13.793103448275863,3.0651340996168583,6.8965517241379315,8.045977011494253
18.359375,18.359375,17.96875,14.453125,12.890625,2.34375,7.421875,8.203125
18.5,18.75,19.25,16.25,15.25,1.25,5.25,5.5
17.784256559766764,18.367346938775512,19.24198250728863,18.07580174927114,17.20116618075802,2.3323615160349855,3.7900874635568513,3.2069970845481053
13.959390862944161,16.49746192893401,17.76649746192893,15.48223350253807,12.944162436548222,6.598984771573604,9.137055837563452,7.614213197969542
