direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8
13.895216400911162,16.856492027334852,17.767653758542142,13.667425968109338,12.75626423690205,7.972665148063781,10.250569476082005,6.833712984054669
14.285714285714285,15.476190476190476,17.857142857142858,14.285714285714285,13.095238095238095,7.142857142857142,10.714285714285714,7.142857142857142
13.421052631578947,16.31578947368421,17.36842105263158,15.526315789473683,14.736842105263158,8.947368421052632,8.68421052631579,5.0
14.432989690721648,14.432989690721648,17.525773195876287,14.432989690721648,14.432989690721648,7.216494845360824,10.309278350515463,7.216494845360824
12.5,13.095238095238095,18.75,18.75,18.154761904761905,8.035714285714286,8.333333333333334,2.380952380952381
12.719298245614034,16.666666666666664,17.982456140350877,13.596491228070175,13.157894736842104,9.649122807017543,10.74561403508772,5.482456140350877
14.4,14.4,16.8,14.4,12.0,6.4,11.200000000000001,10.4
11.466666666666667,12.0,18.666666666666668,17.6,16.53333333333333,8.8,10.666666666666666,4.266666666666667
13.346613545816732,15.936254980079681,17.729083665338646,14.541832669322709,12.350597609561753,7.569721115537848,10.557768924302788,7.968127490039841
13.513513513513514,16.216216216216218,16.216216216216218,14.414414414414415,13.513513513513514,9.00900900900901,9.90990990990991,7.207207207207207
12.600536193029491,12.8686327077748,18.498659517426276,16.621983914209117,15.817694369973191,8.04289544235925,10.455764075067025,5.093833780160858
15.745856353591162,17.679558011049725,18.23204419889503,14.640883977900554,14.08839779005525,5.524861878453039,8.011049723756907,6.077348066298343
14.0,16.0,18.0,14.0,13.0,7.0,11.0,7.0
11.748633879781423,12.84153005464481,18.852459016393443,18.30601092896175,17.48633879781421,8.743169398907105,9.289617486338798,2.7322404371584703
10.828025477707007,15.711252653927813,16.985138004246284,15.498938428874736,15.074309978768579,12.526539278131635,9.766454352441613,3.6093418259023355
13.402061855670102,15.463917525773194,17.525773195876287,15.463917525773194,13.402061855670102,7.216494845360824,10.309278350515463,7.216494845360824
15.048543689320388,16.262135922330096,18.203883495145632,15.29126213592233,13.592233009708739,5.339805825242719,8.980582524271846,7.281553398058253
14.482758620689657,16.20689655172414,17.931034482758623,14.827586206896553,12.758620689655173,6.206896551724139,9.655172413793103,7.931034482758621
13.333333333333332,14.666666666666666,17.333333333333332,16.666666666666664,16.0,8.666666666666666,8.666666666666666,4.666666666666666
14.193548387096774,16.451612903225804,18.064516129032256,15.161290322580644,13.225806451612902,6.451612903225806,9.35483870967742,7.096774193548387
14.536340852130325,16.290726817042607,18.045112781954884,14.035087719298245,11.779448621553884,5.764411027568922,10.526315789473683,9.022556390977442
12.94820717131474,14.9402390438247,17.529880478087648,15.139442231075696,13.346613545816732,8.167330677290837,10.557768924302788,7.370517928286852
13.75,16.25,17.5,15.0,13.75,7.5,10.0,6.25
13.731343283582088,15.820895522388058,18.208955223880594,14.925373134328357,13.134328358208954,6.865671641791044,10.149253731343283,7.164179104477611
17.061611374407583,17.061611374407583,17.535545023696685,16.587677725118482,13.744075829383887,2.843601895734597,6.6350710900473935,8.530805687203792
13.738019169329073,15.974440894568689,18.210862619808307,15.015974440894569,13.418530351437699,7.0287539936102235,9.904153354632587,6.7092651757188495
14.685314685314685,16.783216783216783,17.132867132867133,15.734265734265733,12.937062937062937,5.944055944055944,8.391608391608392,8.391608391608392
15.776081424936386,16.793893129770993,17.557251908396946,17.048346055979643,13.486005089058525,3.5623409669211195,7.124681933842239,8.651399491094148
15.617128463476071,16.876574307304786,17.884130982367758,14.861460957178842,12.594458438287154,4.534005037783375,8.816120906801007,8.816120906801007
17.228464419475657,18.726591760299627,18.726591760299627,17.228464419475657,16.853932584269664,3.7453183520599254,4.49438202247191,2.9962546816479403
14.222222222222221,16.0,16.88888888888889,15.555555555555555,14.666666666666666,7.555555555555555,8.88888888888889,6.222222222222221
16.972477064220186,17.889908256880734,17.889908256880734,16.51376146788991,15.59633027522936,4.128440366972478,5.963302752293578,5.045871559633028
14.534883720930234,16.86046511627907,17.635658914728683,15.116279069767442,13.759689922480622,6.782945736434109,8.527131782945737,6.782945736434109
16.153846153846153,17.17948717948718,18.205128205128204,15.641025641025639,13.846153846153845,4.102564102564102,7.692307692307692,7.179487179487179
16.908212560386474,16.908212560386474,18.357487922705314,14.492753623188404,12.56038647342995,2.898550724637681,8.695652173913043,9.178743961352657
14.859437751004016,15.662650602409638,16.867469879518072,15.662650602409638,14.457831325301205,6.827309236947791,8.433734939759036,7.228915662650603
17.543859649122805,18.421052631578945,18.71345029239766,16.08187134502924,15.789473684210526,3.216374269005848,5.555555555555555,4.678362573099415
17.916666666666668,18.75,19.166666666666668,18.333333333333336,17.916666666666668,2.5,3.3333333333333335,2.0833333333333335
14.117647058823529,15.882352941176471,17.941176470588236,14.117647058823529,12.647058823529413,6.764705882352941,10.588235294117647,7.9411764705882355
14.25287356321839,17.011494252873565,18.160919540229884,16.091954022988507,15.402298850574713,7.35632183908046,7.586206896551724,4.137931034482759
13.793103448275863,16.551724137931036,17.931034482758623,15.862068965517242,14.13793103448276,7.241379310344828,8.620689655172415,5.862068965517242
15.92039800995025,16.91542288557214,17.412935323383085,16.91542288557214,14.925373134328359,4.477611940298508,6.467661691542289,6.965174129353234
14.88833746898263,16.625310173697272,18.36228287841191,15.632754342431763,13.895781637717121,5.459057071960298,8.436724565756824,6.699751861042184
13.818181818181818,16.363636363636363,17.81818181818182,16.363636363636363,14.181818181818182,6.909090909090909,8.363636363636363,6.181818181818182
17.816091954022987,18.39080459770115,18.96551724137931,14.942528735632184,14.942528735632184,3.4482758620689653,6.896551724137931,4.597701149425287
15.945945945945947,17.2972972972973,18.37837837837838,15.945945945945947,13.783783783783784,4.054054054054054,7.567567567567568,7.027027027027027
13.821138211382113,15.447154471544716,17.479674796747968,15.853658536585366,13.821138211382113,6.9105691056910565,9.34959349593496,7.317073170731707
15.159574468085106,17.02127659574468,18.351063829787233,15.425531914893616,13.829787234042552,5.319148936170213,8.24468085106383,6.648936170212766
17.006802721088434,18.027210884353742,18.36734693877551,17.346938775510203,17.006802721088434,4.081632653061225,4.761904761904762,3.401360544217687
13.872832369942198,16.47398843930636,17.91907514450867,15.606936416184972,13.583815028901736,6.936416184971099,8.959537572254336,6.647398843930636
12.529002320185615,14.385150812064964,18.79350348027842,17.16937354988399,16.473317865429234,8.352668213457076,9.048723897911833,3.248259860788863
17.02127659574468,18.085106382978726,18.79432624113475,18.085106382978726,18.085106382978726,4.25531914893617,3.900709219858156,1.773049645390071
12.903225806451612,15.412186379928315,17.204301075268816,15.770609318996415,13.620071684587813,8.243727598566307,9.67741935483871,7.168458781362007
13.257575757575758,15.151515151515152,18.18181818181818,15.151515151515152,13.257575757575758,7.196969696969697,10.606060606060606,7.196969696969697
15.0,16.923076923076923,17.692307692307693,16.53846153846154,13.461538461538462,5.0,7.6923076923076925,7.6923076923076925
13.402061855670102,16.49484536082474,17.525773195876287,15.463917525773194,14.432989690721648,8.24742268041237,9.278350515463917,5.154639175257731
15.151515151515152,17.67676767676768,17.92929292929293,14.141414141414142,13.131313131313131,6.313131313131313,8.83838383838384,6.818181818181818
14.705882352941176,16.666666666666664,17.64705882352941,14.705882352941176,12.745098039215685,5.88235294117647,9.80392156862745,7.8431372549019605
16.31205673758865,17.257683215130026,17.73049645390071,15.130023640661939,13.002364066193854,4.0189125295508275,8.037825059101655,8.51063829787234
13.333333333333334,15.833333333333334,17.916666666666668,15.833333333333334,13.333333333333334,7.083333333333334,9.583333333333334,7.083333333333334
13.2183908045977,15.517241379310343,18.39080459770115,17.816091954022987,16.666666666666664,7.758620689655172,7.471264367816092,3.1609195402298846
14.057507987220447,16.61341853035144,16.93290734824281,14.37699680511182,12.779552715654951,7.667731629392971,9.584664536741213,7.987220447284344
13.758389261744966,15.771812080536913,18.120805369127517,15.771812080536913,13.758389261744966,6.7114093959731544,9.395973154362416,6.7114093959731544
17.748917748917748,17.316017316017316,18.18181818181818,14.285714285714285,12.987012987012987,2.5974025974025974,8.225108225108226,8.658008658008658
12.698412698412698,15.238095238095237,17.142857142857142,16.19047619047619,13.65079365079365,8.253968253968253,9.523809523809524,7.301587301587301
