direction1,direction2,direction3,direction4,direction5,direction6,direction7,direction8
13.82716049382716,17.037037037037035,17.77777777777778,16.296296296296294,15.061728395061728,7.901234567901234,7.65432098765432,4.444444444444445
14.130434782608695,16.304347826086957,17.391304347826086,16.304347826086957,14.130434782608695,6.521739130434782,8.695652173913043,6.521739130434782
13.953488372093023,16.27906976744186,18.02325581395349,15.697674418604652,13.662790697674419,6.686046511627907,9.011627906976745,6.686046511627907
12.745098039215685,15.686274509803921,17.64705882352941,15.686274509803921,14.705882352941176,8.823529411764705,9.80392156862745,4.901960784313725
11.538461538461538,12.44343891402715,19.23076923076923,17.194570135746606,16.5158371040724,8.823529411764707,10.85972850678733,3.3936651583710407
18.1360201511335,18.639798488664987,18.89168765743073,16.120906801007557,14.357682619647356,1.5113350125944585,5.793450881612091,6.54911838790932
12.5,15.384615384615385,17.307692307692307,16.346153846153847,14.423076923076923,8.653846153846153,9.615384615384615,5.769230769230769
11.137440758293838,12.559241706161139,19.194312796208532,18.48341232227488,17.77251184834123,9.24170616113744,9.47867298578199,2.132701421800948
13.424657534246574,16.164383561643834,17.80821917808219,16.164383561643834,13.972602739726026,7.397260273972602,8.767123287671232,6.301369863013698
13.20754716981132,15.09433962264151,16.037735849056602,16.037735849056602,14.150943396226415,8.49056603773585,9.433962264150944,7.547169811320755
11.11111111111111,11.890838206627679,19.103313840155945,16.569200779727094,15.594541910331383,8.966861598440545,11.890838206627679,4.8732943469785575
13.888888888888888,16.26984126984127,17.857142857142858,17.063492063492063,15.079365079365079,6.944444444444444,7.5396825396825395,5.357142857142857
13.513513513513514,15.315315315315315,18.01801801801802,13.513513513513514,12.612612612612613,8.108108108108109,11.711711711711711,7.207207207207207
11.469534050179211,12.007168458781361,19.17562724014337,15.591397849462366,14.516129032258064,8.602150537634408,12.724014336917563,5.913978494623656
10.91703056768559,15.72052401746725,17.685589519650655,16.157205240174672,15.72052401746725,11.790393013100438,9.388646288209607,2.6200873362445414
13.445378151260504,15.126050420168067,16.80672268907563,15.126050420168067,14.285714285714286,8.403361344537815,10.084033613445378,6.722689075630252
14.846416382252562,17.064846416382252,18.088737201365188,14.505119453924916,12.798634812286691,5.972696245733789,9.215017064846418,7.508532423208192
14.826498422712932,16.7192429022082,17.981072555205046,16.08832807570978,13.564668769716087,5.362776025236593,8.201892744479494,7.2555205047318605
14.285714285714286,16.75824175824176,17.582417582417584,16.20879120879121,13.186813186813188,6.043956043956045,8.241758241758243,7.692307692307693
15.300546448087431,17.122040072859743,18.579234972677593,15.482695810564662,14.389799635701275,5.46448087431694,8.014571948998178,5.646630236794171
12.521440823327616,15.09433962264151,18.18181818181818,14.408233276157803,13.20754716981132,8.747855917667238,11.320754716981131,6.518010291595197
13.28125,14.84375,15.625,14.0625,13.28125,9.375,10.9375,8.59375
17.48633879781421,18.579234972677597,18.30601092896175,16.393442622950822,15.300546448087433,3.278688524590164,5.464480874316941,5.191256830601094
13.715710723192021,15.960099750623442,18.204488778054863,15.211970074812967,13.46633416458853,6.982543640897756,9.725685785536161,6.733167082294265
17.595307917888565,18.475073313782993,19.06158357771261,18.181818181818183,17.302052785923756,2.6392961876832848,3.812316715542522,2.932551319648094
14.035087719298245,16.95906432748538,17.83625730994152,14.619883040935672,13.157894736842104,7.309941520467836,9.35672514619883,6.725146198830409
13.973799126637555,16.593886462882097,18.12227074235808,13.100436681222709,11.790393013100438,7.20524017467249,11.135371179039302,8.078602620087336
18.03713527851459,18.83289124668435,19.09814323607427,17.24137931034483,15.915119363395227,1.8567639257294433,4.5092838196286475,4.5092838196286475
14.361702127659575,16.75531914893617,18.085106382978722,13.829787234042552,11.96808510638298,6.382978723404255,10.372340425531915,8.24468085106383
16.363636363636363,17.272727272727273,18.18181818181818,15.909090909090908,13.409090909090908,3.409090909090909,7.5,7.954545454545454
16.444444444444443,17.333333333333332,18.0,15.555555555555555,12.888888888888888,3.333333333333333,7.777777777777778,8.666666666666666
